FFQ	11	0	0	0	0	0	157	88	66	10255	35	66651	24213	189	14	83	9816	18930	86993	49169	49801	474	9465	7145	86574	669	205671	90326	360636	87338	181787	692089	60787	925916	983941	575449	3044962	1694	5106222	2457131	19228939	0	0	0
FFQ	12	0	0	0	0	0	176	130	94	10136	119	67857	24320	237	15	81	9482	19165	83765	49162	51181	494	9703	7166	88283	1086	210282	92296	412052	38363	184045	703222	60601	933851	996480	575924	3067339	1799	5125712	2490599	19108458	0	0	0
FFQ	13	0	0	0	0	0	177	152	126	10106	237	64510	22769	269	21	101	9132	19836	81701	50220	51021	618	10084	7465	89911	1602	212690	92486	426826	28692	187627	713790	60364	940006	1006381	577206	3092929	2027	5154280	2519767	18988546	0	0	0
FFQ	14	0	0	0	0	0	208	197	206	11869	373	73296	25563	340	38	119	1922	26299	86299	52602	53988	638	10694	7800	21967	75242	216773	95603	429441	28391	188409	308020	456236	671901	1011377	677558	568984	1979253	1572168	4242514	2560132	6992520	11974735	0
FFQ	15	0	0	0	0	0	258	263	286	12804	628	75833	26138	361	58	190	2249	26597	91067	54496	54512	675	11170	8149	23077	77100	218996	96479	437711	28992	191340	313348	460070	680064	1023475	683128	577369	1990857	1580689	4269835	2565318	7001256	11838837	0
FFQ	16	0	0	0	0	0	290	269	335	13601	965	79351	27241	448	109	307	2661	27596	95553	56037	56400	805	11760	8375	25042	81055	223242	99344	448425	30024	196223	322639	467729	693084	1035761	697094	588883	2009098	1592312	4304937	2568071	7007401	11651208	0
FFQ	17	0	0	0	0	0	349	322	410	13255	1237	76113	25845	532	155	340	3256	28153	94215	56290	56237	906	12266	8589	26542	83032	222546	100042	447455	30651	196741	327185	470515	694599	1044619	703262	598400	2017593	1607844	4332916	2586167	7041115	11513981	0
FFQ	18	0	0	0	0	0	319	366	513	13587	1680	73424	24994	550	244	436	3739	28497	89107	57715	57745	1026	13100	9235	28280	89389	223394	102284	447883	31684	201315	334575	476463	691710	1061044	702397	611961	2026424	1614510	4373175	2591450	7088296	11351164	0
FFQ	19	0	0	0	0	0	335	476	640	15272	2499	80254	26625	623	273	487	4369	27184	7012	144471	59507	1149	13767	9603	30923	94617	223950	105455	450545	33200	205773	345731	483161	687481	647057	1135477	625829	1759719	1619231	3611174	3220763	7364363	11384680	0
FFQ	20	0	0	0	0	0	376	607	794	17446	3543	84391	28055	744	352	598	5322	28982	9717	144159	60549	1319	14573	9885	33532	100329	217606	104213	448238	33250	205926	349893	482416	686930	649817	1144589	637700	1766055	1645617	3638728	3299748	7378686	11188990	0
FFQ	21	0	0	436	0	0	428	698	983	17063	4330	77615	25099	867	449	721	6356	30919	12411	141551	62028	1447	15884	10678	37706	111317	218502	108472	454679	35642	213346	366043	494991	691257	665601	1157870	658764	1786706	1654172	3700711	3347705	7354893	10955335	0
FFQ	22	0	0	1	0	0	427	879	1189	20789	6349	85931	27585	911	599	876	7502	32724	15613	135329	63735	1636	17060	11122	41625	120160	214405	110860	450516	36523	214297	381485	498098	689576	675490	1171663	677416	1794505	1675675	3744911	3432261	7320983	10742969	0
FFQ	23	0	0	12	0	0	512	968	1452	22036	7985	83490	25317	1018	796	1024	9029	35743	20538	133770	64947	1929	18640	11852	46300	133867	208194	113047	451791	37964	221807	396108	503710	682436	686779	1178293	701825	1809524	1691849	3800297	3501551	7302255	10515020	0
FFQ	24	0	0	1472	0	0	499	1269	1977	27617	11986	93039	26578	1208	913	1285	10816	39543	26314	130074	67420	2093	20359	12732	51582	152278	201287	116906	453001	39761	225639	418735	511887	681626	700022	1194298	726435	1823284	1712673	3874001	3425592	7032614	10604860	0
FFQ	25	0	0	13	0	0	568	1432	2185	27971	13934	82519	21832	1408	1165	1440	13002	43796	34256	123712	67749	2542	21701	13511	56574	169211	192201	118721	452599	41600	228547	442664	516210	675990	709075	1204191	754308	1831165	1735727	3929151	3460965	7065148	10364892	0
FFQ	26	0	0	193	0	0	710	1696	3111	37492	22284	103543	25177	1546	1497	1605	15290	48094	42218	113595	64425	3041	21743	13321	60022	174924	183984	116302	435675	40394	207299	477162	496590	666892	693927	1187205	765150	1772709	1760948	3805739	3601070	6821499	10635603	0
FFQ	27	0	0	24	0	0	746	1963	3415	40833	27903	97509	20303	1841	1793	1958	18825	55448	53004	105242	64115	3452	23090	14095	63779	194341	177305	116037	426992	41417	207612	505451	494425	643809	701123	1179676	797643	1766064	1764422	3827984	3542049	6901315	10536672	0
FFQ	28	0	0	29	0	0	809	2220	4170	44490	34771	92131	15032	1965	2141	2197	21326	59799	56605	92403	64421	3834	25570	14664	67289	215517	167739	118335	411025	43196	211658	532573	501082	612623	713527	1170484	836348	1766234	1752538	3883213	3448482	7017163	10416072	0
FFQ	29	0	0	43	0	0	929	2594	4855	48292	42543	84201	10444	2258	2443	2542	23946	64383	56198	81755	64120	4157	27065	15761	68673	231898	162495	119327	391686	45315	213214	560412	501551	576627	725741	1160568	879107	1756973	1750352	3931305	3375400	7125459	10309043	0
FFQ	30	0	0	53	0	0	951	3078	5917	58494	57930	85226	6998	2628	2914	3044	28132	73826	57521	77256	67601	4865	28210	17320	73202	253794	167407	124658	381308	48054	218776	603541	510248	550202	748678	1156023	929959	1748599	1738085	4003073	3263015	7166549	10156540	0
FFQ	31	0	0	718	0	0	1057	3619	7267	65209	73024	77331	3678	3082	3504	3605	34020	87478	57491	74441	69145	5540	30985	18628	75517	267002	179254	127006	368800	51147	222521	647987	519059	520204	766334	1157176	987398	1734533	1748393	4071380	3185336	7200645	9974161	0
FFQ	32	0	0	65	0	0	1089	3910	7807	64459	78784	57371	1709	3609	4017	4253	38700	94212	48516	72226	69492	6330	33293	20515	77400	274402	194914	131374	351623	54542	226387	694010	526963	488670	792399	1159085	1049490	1722524	1757405	4164734	3095665	7228164	9822213	0
FFQ	33	0	0	67	0	0	1270	4636	9801	73115	98314	47743	1235	3824	4584	5103	42086	97970	37293	72820	71872	7171	36589	22127	79719	281568	207799	136026	334987	58902	228964	739481	538130	456876	820231	1153807	1118049	1700700	1773088	4259797	3016789	7229805	9648696	0
FFQ	34	0	0	75	0	0	1359	5142	10928	71172	103151	31108	1231	4483	5526	5880	47474	103481	28881	73285	71375	8145	39521	24026	81436	285275	223576	139482	320082	63777	232373	775527	546827	427706	848639	1143484	1196199	1677315	1788450	4354511	2931931	7230078	9516822	0
FFQ	35	0	0	293	0	0	1557	6573	14220	84811	132701	23801	1407	5279	6555	7072	55076	109755	21827	77472	76710	9479	42519	26161	85595	297681	234749	147703	313255	70560	239743	814779	563098	407133	887190	1136787	1275736	1627974	1816713	4433777	2843786	7199725	9319415	0
FFQ	36	0	0	92	0	0	1612	6898	15077	78020	129226	12064	1624	6050	7738	8450	63045	114439	16290	77192	77062	11029	45991	28873	89570	303827	249536	153928	307878	77908	245340	848971	575635	393392	926988	1131466	1362074	1592219	1841807	4508680	2785848	7190272	9131581	0
FFQ	37	0	0	104	0	0	1764	7934	17295	79017	135629	6057	1770	6380	8525	9543	66195	103803	12588	78840	78291	12303	49217	31744	92771	307096	244434	159889	301168	84654	250693	863268	584816	385929	968118	1122066	1447168	1543273	1864421	4566122	2756109	7192436	8975238	0
FFQ	38	0	0	114	0	0	1922	9373	21197	87626	153553	3419	2123	7538	9994	11002	75086	101987	11808	80488	81091	13728	53061	34584	97261	313352	239164	167432	300142	93245	255493	869002	596214	385402	1009804	1106179	1527969	1493866	1888926	4595613	2747874	7177748	8791399	0
FFQ	39	0	0	1959	0	0	2172	10143	23134	81754	144405	2039	2499	8530	11897	13074	83949	97676	12399	81801	82702	15933	52338	38546	108055	322482	238287	175902	303257	104449	261788	879444	611906	394509	1061001	1094555	1603729	1450908	1898939	4440121	2935325	7156374	8606954	0
FFQ	40	0	0	541	0	0	1657	8655	21324	72371	129146	1742	2726	9178	13236	13447	88949	86585	12326	74757	72536	18117	52513	41155	111944	308790	235927	175970	280076	114823	239752	903241	591471	380036	1089208	1039208	1686309	1324526	1949427	4295451	3092113	7039801	8835110	0
FFQ	41	0	0	3214	0	0	1742	9486	24064	73262	129953	1609	2727	9251	13920	14668	89463	72913	13208	74863	73754	18592	53698	42277	114285	307976	211018	179531	279623	120319	245641	852565	596282	388050	1111663	1008938	1724648	1299685	1932507	4275362	3017249	7053399	8971980	0
FFQ	42	0	0	154	0	0	1748	10277	25863	69809	122648	1647	2890	10389	14962	16336	94984	63861	14806	74232	74128	19601	55262	44791	118032	307585	192677	184417	281260	129800	251026	823606	602081	397668	1140826	990474	1757236	1287700	1919563	4258182	2945557	7058606	9047955	0
FFQ	43	0	0	224	0	0	1895	11088	28749	69181	121269	1637	3055	10424	16353	18029	92749	53250	16193	75327	74920	21351	57022	47976	124674	309752	175113	192166	283975	142436	258313	803418	613409	408050	1175948	980800	1790396	1290388	1928816	4246889	2901562	7044182	9020962	0
FFQ	44	0	0	176	0	0	2047	12010	31623	69252	120029	1850	3227	11297	18405	20076	94601	44612	17844	76016	77277	23501	59143	51292	132886	313851	160099	200104	285578	156637	265642	783491	626457	420982	1213760	979682	1815049	1301084	1947427	4241850	2878424	7015911	8938038	0
FFQ	45	0	0	196	0	0	2192	14302	37523	76148	130627	1920	3655	12138	21264	22661	99586	38174	19819	74992	80280	34592	52903	55555	145757	321857	153275	211066	291725	174753	274753	773945	644537	436791	1249941	984002	1832322	1324670	1956277	4233179	2790494	7037511	8795146	0
FFQ	46	0	0	209	0	0	2274	14671	39091	71509	119736	2195	4195	13556	24557	25240	102964	31819	21348	75627	79796	38671	53253	60134	157152	325026	140886	221074	291317	193964	281130	766961	660371	449372	1286642	997562	1858439	1347916	1992764	4218554	2813919	6987722	8638149	0
FFQ	47	0	0	229	0	0	2534	15766	42819	73432	117475	2281	4559	14052	27015	27459	100288	26148	23382	76020	80565	42392	54325	65039	166586	324275	124851	231992	289665	213062	285983	748293	674783	463746	1312961	1018036	1875762	1380170	2020123	4212297	2832941	6938639	8499161	0
FFQ	48	0	0	256	0	0	2727	18115	49465	80382	123015	2570	5127	15828	30975	31154	100812	22876	25284	78483	83789	45857	55935	72119	181267	330097	113672	246603	293589	237178	296954	736066	696347	484219	1333018	1048918	1892968	1419680	2039375	4194258	2843476	6862175	8313812	0
FFQ	49	0	0	284	0	0	2885	18366	50745	76222	111928	2794	5861	17238	35276	34065	99691	19917	26563	79640	83849	50996	56960	78485	178590	343608	98650	259560	302021	263660	306059	724775	716651	503087	1352839	1088585	1883825	1475075	2093678	3774951	3258490	6790549	8141393	0
FFQ	50	0	0	304	0	0	3188	20047	56671	82070	111456	3048	6415	18093	38461	37073	91958	18770	28786	82938	87289	56003	58534	85969	193748	346152	86212	277276	307605	293554	318260	712920	744476	524702	1369632	1141620	1915238	1517462	2122776	3761539	3272355	6701190	7913366	0
FFQ	51	0	0	412	0	0	3699	23470	65884	93973	117933	3416	7256	19831	44611	41434	89317	18009	30918	86284	88753	61144	60672	93507	206813	345838	74873	293817	306829	322448	330047	695599	768516	545572	1374585	1202922	1945984	1558451	2151357	3733981	3291084	6599232	7708047	0
FFQ	52	0	0	352	0	0	3861	24389	68640	97323	110250	3925	8504	22454	52472	45940	89899	18232	31864	88300	89095	67243	62307	103864	222648	344696	67659	310487	304764	356828	339481	684570	792111	568730	1380056	1265683	1980225	1599882	2182754	3700522	3311565	6494345	7509971	0
FFQ	53	0	0	375	0	0	4187	24945	71697	98993	100802	4166	9460	23614	57703	49251	81555	18242	32986	91819	90511	73573	63842	112886	238196	341017	60143	330071	307131	391488	353974	668874	824946	594605	1385142	1339916	2017879	1651132	2214267	3673234	3317922	6392004	7292702	0
FFQ	54	0	0	408	0	0	4617	25951	76140	104531	92976	4493	10027	23960	61954	50590	70638	18245	34882	96080	91719	79633	65869	122228	250333	332963	54801	351687	307960	427167	367794	653103	858524	620919	1386368	1425339	2063005	1699707	2249059	3638438	3343411	6270907	7068114	0
FFQ	55	0	0	426	0	0	5145	26946	79652	110979	84943	5025	10882	22752	65392	53470	60064	17840	36844	100740	92480	82451	70653	131658	261958	221949	151132	371889	303086	467165	381971	633468	889624	651016	1371353	1519119	2112335	1760594	2170053	3718808	3362907	6152669	6844403	0
FFQ	56	0	0	478	0	0	5393	28414	85017	119479	78654	5487	11982	23276	70973	55220	53572	18036	38434	105596	94132	89606	73833	143961	274391	208786	153779	393842	301825	504516	400191	618372	926562	680697	1370771	1610593	2164132	1817167	2195625	3680677	3380508	6012314	6606872	0
FFQ	57	0	0	1661	0	0	5970	29149	89770	128074	70378	5918	13303	24090	76455	56447	46963	18496	39003	110296	93930	96281	76199	155287	283113	195294	156030	416417	300150	540629	418619	605748	963046	712177	1365579	1705549	2221857	1877774	2230648	3635135	3398042	5879292	6359704	0
FFQ	58	0	0	573	0	0	6620	30797	96009	138729	63910	6541	14267	25469	82291	56985	41996	18466	40856	115851	94086	104132	79053	166444	291298	181649	158956	438940	296101	577858	435988	592599	997628	746536	1362782	1797964	2290683	1938429	2262022	3586690	3416744	5724297	6121502	0
FFQ	59	0	0	995	0	0	7199	32149	102004	151361	57358	7314	16088	26391	90531	55659	38124	19069	41689	125123	94990	103109	79141	196418	280274	164109	160121	499817	295318	612800	457554	581064	1040154	780359	1360748	1900157	2363516	2007223	2286645	3528885	3371502	5558711	5907353	0
FFQ	60	0	0	669	0	0	7742	32442	105261	157703	47989	7838	17462	27471	95677	55118	34555	19149	42905	129844	93364	108913	81099	210270	283535	151549	164936	526392	292109	647931	478027	578934	1080767	818331	1358169	2001191	2449129	2078014	2317720	3467251	3399380	5383037	5648433	0
FFQ	61	0	0	5185	0	0	8276	32823	109429	166173	39393	8703	18584	27383	100911	53451	31185	19166	44225	137387	92502	116415	83983	224631	282091	141424	171106	553951	288225	675084	500604	576567	1119983	854011	1354459	2104256	2544068	2151030	2347732	3400733	3411281	5202771	5400396	0
FFQ	62	0	0	13068	0	0	9073	33583	115369	175455	31976	9608	20459	27893	106865	51887	29410	19655	46304	146721	92617	125262	88838	244451	284202	135810	179457	591063	286479	711240	528870	583665	1171102	897872	1358960	2215040	2644703	2229369	2368520	3325834	3425292	4990658	5082180	0
FFQ	63	0	0	24125	0	0	9369	33212	118099	177946	23949	10144	21595	27515	108188	49011	26990	19873	47261	152644	89716	131973	91297	258394	275824	129456	185663	616860	283080	733020	551497	594041	1211877	939729	1362901	2328850	2763328	2308039	2400910	3246270	3456927	4791080	4797365	0
FFQ	64	0	0	38945	0	0	10592	34539	128370	191406	19179	11203	23300	28114	112845	47103	26729	20206	49891	163302	90631	140636	95323	276544	270202	125739	194802	653797	281486	748506	582588	609255	1257361	986911	1367901	2439180	2884394	2391942	2415966	3163485	3454364	4568593	4491895	0
FFQ	65	0	0	56398	0	0	11095	35740	137768	201901	14241	12285	26009	29345	119952	45925	23879	23424	51218	150865	107255	149277	98673	274190	280526	124547	203515	676830	245749	758218	648169	628585	1294538	1027526	1371718	2541568	3025021	2472454	2440495	3055682	3471539	4342660	4217584	0
FFQ	66	0	0	76850	0	0	11508	33354	135321	191816	8910	13688	28468	29829	123764	44321	23501	23497	51878	156085	104629	157982	102359	287192	272877	123234	210937	706294	239913	766117	682173	652964	1332335	1071158	1383593	2649601	3186596	2555366	2470464	2942818	3479156	4113776	3951209	0
FFQ	67	0	0	100392	0	0	12368	33113	142356	192606	5717	14001	28106	28176	117719	39330	23414	23934	53921	163242	103886	163446	103681	297483	258143	123981	222219	734568	237975	757967	715852	685838	1368271	1115878	1400434	2763356	3355830	2644272	2500314	2827269	3477692	3880875	3677096	0
FFQ	68	0	0	126874	0	0	13199	33506	151231	195274	3437	15187	30176	28691	118537	37201	24431	24697	56235	172799	103378	171479	107538	311704	248385	125617	233832	767828	237314	751564	752273	721869	1401004	1161899	1419646	2876178	3534570	2724838	2523332	2697251	3477017	3628209	3385681	0
FFQ	69	0	0	156209	0	0	14570	34062	161415	199256	2038	16745	31833	28865	120720	35886	25741	25236	58498	183059	102144	181259	111305	323051	240463	130415	246454	797874	236479	744320	794504	761602	1436144	1208838	1451575	2994149	3711875	2806312	2547635	2557678	3458788	3370789	3085313	0
FFQ	70	0	0	186843	0	0	15538	34264	171621	200400	1079	18522	34414	30083	123550	34497	27186	25666	60361	189640	100372	191123	114390	301866	207575	190171	255847	827074	237343	729189	831273	803417	1460459	1249607	1483004	3106909	3913207	2882906	2579011	2407481	3439733	3111182	2815373	0
FFQ	71	0	0	219884	0	0	16239	32369	173826	187739	483	19950	36959	30499	123293	32556	28848	25763	62106	198498	98243	200749	116534	306295	198401	197974	267940	854580	239407	711511	871898	848995	1486135	1294572	1523658	3229814	4119256	2957806	2611856	2254251	3416575	2853764	2542114	0
FFQ	72	0	0	255831	0	0	17299	32365	185841	187355	258	21311	37747	30372	119200	30019	30681	26506	64920	209264	97159	212782	120245	309850	192220	208667	283964	890341	245874	692146	920572	893855	1511986	1342745	1569037	3360595	4326070	3024041	2635187	2099809	3356124	2584240	2264003	0
FFQ	73	0	0	293610	0	0	18446	32068	196391	183050	133	23114	39340	30533	117005	28152	32756	27151	67421	217990	95706	222757	122642	310091	186385	217338	298865	916242	251935	669943	964656	938043	1531874	1383893	1621816	3494405	4543888	3088445	2665237	1937387	3302098	2319083	1999679	0
FFQ	74	0	0	333725	0	0	21190	34129	221522	192802	92	25238	42516	32642	118365	27670	34926	28504	71116	233961	95713	233955	126001	310010	183717	228187	318662	944889	262886	645273	1013002	981593	1555645	1429923	1678147	3634133	4741831	3136311	2682484	1773037	3210939	2050521	1733403	0
FFQ	75	0	0	375633	0	0	21945	32602	227301	181047	67	28912	47525	35087	125013	26193	37571	28464	73091	241458	94442	250748	130491	312232	183329	237235	331730	899763	345438	627886	1059367	1026683	1574050	1471812	1737237	3780765	4958690	3179064	2699775	1608076	3113372	1795743	1487830	0
FFQ	76	0	0	419864	0	0	19535	28587	213516	167395	61	52540	83260	47817	211879	22684	58468	21306	92096	220928	120170	459201	218611	515200	300046	378260	445089	1486595	505341	1221910	1573355	1917178	2562793	2368059	1959177	4868202	3083384	2981890	1368291	1142815	2396438	642372	212338	0
FFQ	77	0	0	445460	0	0	21157	27220	214731	147347	43	39546	59600	37541	140758	19943	47041	23706	79670	221104	98041	337742	156777	353696	223760	300085	372626	1137073	437767	768815	1372066	1500082	2094921	2136929	2158403	5135789	3900603	3390058	1658746	1164478	3089646	868577	204007	0
FFQ	78	0	0	475126	0	0	20805	24869	207052	128745	42	33877	49747	33190	107564	18216	43405	24246	74096	221136	86184	291684	133410	280690	192807	267304	356265	972733	394144	575986	1242115	1245447	1762292	1797484	2073873	4712537	5141144	3431361	2349979	1080706	2987800	1103550	442782	0
FFQ	79	0	0	511865	0	0	21496	23661	212649	119586	32	33037	46932	32379	93573	17428	42563	24932	72860	225509	81334	277626	122924	243945	181678	257728	359221	896601	387004	483338	1201743	1151546	1634521	1658007	2026247	4529809	5988994	3406443	2713733	961801	2763826	957220	619488	0
FFQ	80	0	0	552987	0	0	20840	20876	205293	104068	30	33552	45817	31980	83263	16231	43023	24621	73196	228530	78843	276635	118750	220405	179514	258704	369225	863923	393429	430588	1196693	1120602	1588722	1610617	2037342	4543215	6557270	3396194	2868421	829673	2576096	774240	608608	0
FFQ	81	0	0	599538	0	0	21545	19743	209621	94471	17	33396	43175	31466	72907	15490	43575	25321	74137	233140	77991	277795	115393	199667	181488	262460	383838	845341	404687	390250	1216590	1110636	1583353	1605560	2072443	4646804	6988642	3382204	2920697	704821	2370926	608317	513115	0
FFQ	82	0	0	651732	0	0	22187	18764	216298	86527	19	34761	42642	32288	66872	14602	44922	25492	75598	237773	78798	283733	112887	183138	184768	268680	399927	834877	419340	356345	1241133	1110780	1597235	1624074	2115787	4788419	7344820	3362817	2900712	590592	2146466	462605	400715	0
FFQ	83	0	0	710420	0	0	23471	18420	227572	81874	23	37030	43336	33610	62206	14460	47279	26889	78084	247504	81090	294449	111904	168556	191766	277855	425079	830751	438123	329681	1279522	1117366	1623831	1650842	2158327	4962644	7627137	3318920	2819315	488062	1893889	342446	293806	0
FFQ	84	0	0	774370	0	0	24783	18677	244459	78518	23	39815	45510	35264	59367	14092	49978	27379	81591	255846	85431	308983	112866	156356	199160	288446	449692	830692	457731	306255	1320382	1123915	1656013	1683968	2196375	5129354	7878620	3261801	2696508	396194	1638802	242262	206447	0
FFQ	85	0	0	844641	0	0	26483	17520	255452	72338	39	43369	47862	37324	57772	13755	52192	28564	85408	265218	90634	324325	113428	144643	208829	299754	479128	830961	479349	285796	1368386	1133350	1698527	1722620	2235710	5315186	8082191	3181214	2536871	316468	1375983	165386	137416	0
FFQ	86	0	0	919529	0	0	26434	16323	255196	63680	25	45421	47144	37300	51622	12772	54522	28067	87145	263926	95153	334364	110429	128922	215388	309157	499768	820075	496792	264440	1404350	1138252	1734161	1764116	2266663	5495881	8323828	3110895	2366580	245112	1142661	107407	88592	0
FFQ	87	0	0	1002774	0	0	27587	15841	266451	58233	22	47558	47776	38678	46744	12560	56158	29026	89506	272016	100381	343271	107347	115710	223476	318496	528643	805584	516082	242883	1438384	1140376	1770363	1798484	2291423	5674500	8532212	3012878	2176985	187858	911858	67259	54337	0
FFQ	88	0	0	1094733	0	0	28559	16095	279401	54030	33	50116	48196	39668	42727	11863	58189	29470	91115	273563	106157	352333	103109	103208	229536	327725	553668	786032	535772	225203	1470147	1139397	1800641	1832163	2312770	5838961	8734557	2908283	1970668	139557	707873	39899	31706	0
FFQ	89	0	0	1196882	0	0	28044	13655	266825	45451	61	53454	50260	40598	40185	11092	59854	29791	93018	273527	111497	359035	98779	89934	235744	334866	577917	758767	552667	207856	1497157	1133877	1826594	1866105	2334500	6000496	8945592	2796649	1758131	102920	531912	22664	17942	0
FFQ	90	0	0	1311731	0	0	28342	12983	273549	39704	42	53727	47086	40083	33297	10478	61542	29869	94386	277226	117214	366340	92742	79126	243903	344084	607018	732521	573028	192918	1529986	1135753	1854113	1906823	2341987	6155600	9097046	2664851	1533872	72128	384199	12269	9472	0
FFQ	91	0	0	1442852	0	0	30269	13815	291700	37182	67	55866	48068	41254	29672	9856	62791	30544	96576	281332	124158	370453	86526	68330	248156	351098	633491	698705	592459	179198	1549626	1135352	1873734	1937159	2351338	6291033	9227638	2528227	1311391	48940	267140	6524	4938	0
FFQ	92	0	0	1590728	0	0	27848	10750	269211	31545	156	60934	52974	42894	29175	9214	63829	30795	97185	281496	130988	374405	80348	58828	255639	357401	660295	666154	609086	166522	1573800	1133874	1898956	1975318	2358979	6426541	9333274	2381659	1097568	32523	176445	3465	2548	0
FFQ	93	0	0	1760985	0	0	27497	9617	265941	26413	133	58570	46238	39999	21942	8517	63647	30614	97338	280309	136136	372048	72715	51085	257920	364077	684552	625845	625580	154720	1586580	1136688	1914366	2009743	2363441	6552721	9431350	2237126	897682	20773	112407	1978	1473	0
FFQ	94	0	0	1962753	0	0	25650	8072	250301	21338	52	56333	41997	37442	16784	7628	64281	31184	96950	280522	140847	369831	64269	44328	260968	369721	710239	586352	641340	144108	1604495	1141705	1934631	2044049	2364694	6660606	9479696	2081781	715350	12647	68598	1231	880	0
FFQ	95	0	0	2203479	0	0	24144	6902	235214	17407	29	52843	36329	14075	32653	6858	63276	31022	96028	279481	145247	362671	56255	38055	265480	373223	735350	545647	656036	133250	1617839	1146535	1954977	2076111	2359327	6757751	9487389	1922552	556108	7611	39493	800	593	0
