Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR250439	(1, 43.1231)	(2, 42.6984)	(3, 44.2751)	(4, 44.412400000000005)	(5, 43.735099999999996)	(6, 44.8162)	(7, 44.386700000000005)	(8, 43.7742)	(9, 44.0606)	(10, 44.1573)	(11, 44.123400000000004)	(12, 44.2757)	(13, 44.130399999999995)	(14, 44.1606)	(15, 44.2115)	(16, 44.224000000000004)	(17, 44.224999999999994)	(18, 44.4967)	(19, 44.4709)	(20, 44.4543)	(21, 44.676300000000005)	(22, 44.6794)	(23, 44.6494)	(24, 44.856)	(25, 44.8038)	(26, 44.7864)	(27, 44.9685)	(28, 44.940400000000004)	(29, 44.8902)	(30, 45.0497)	(31, 44.9874)	(32, 44.993300000000005)	(33, 45.1416)	(34, 45.090599999999995)	(35, 45.0789)	(36, 45.1961)	(37, 45.1758)	(38, 45.1455)	(39, 45.304899999999996)	(40, 45.2839)	(41, 45.208999999999996)	(42, 45.3369)	(43, 45.3214)	(44, 45.2585)	(45, 45.408100000000005)	(46, 45.374900000000004)	(47, 45.3281)	(48, 45.4361)	(49, 45.3832)	(50, 45.3172)	(51, 45.525999999999996)	(52, 45.3495)	(53, 45.378800000000005)	(54, 45.4922)	(55, 45.441700000000004)	(56, 45.4029)	(57, 45.5212)	(58, 45.482299999999995)	(59, 45.4366)	(60, 45.57)	(61, 45.5198)	(62, 45.4938)	(63, 45.596199999999996)	(64, 45.559)	(65, 45.5406)	(66, 45.6354)	(67, 45.628)	(68, 45.5546)	(69, 45.6712)	(70, 45.64)	(71, 45.6185)	(72, 45.711400000000005)	(73, 45.673)	(74, 45.628299999999996)	(75, 45.7627)	(76, 45.7059)	(77, 45.676)	(78, 45.7754)	(79, 45.7622)	(80, 45.7269)	(81, 45.817)	(82, 45.787)	(83, 45.7279)	(84, 45.872600000000006)	(85, 45.8036)	(86, 45.7557)	(87, 45.8671)	(88, 45.8342)	(89, 45.8099)	(90, 45.895399999999995)	(91, 45.8838)	(92, 45.8202)	(93, 45.923199999999994)	(94, 45.894)	(95, 45.8636)	(96, 45.9634)	(97, 45.9063)	(98, 45.9041)	(99, 45.990700000000004)	(100, 45.962399999999995)	
ERR250457	(1, 43.3677)	(2, 42.976)	(3, 44.519)	(4, 44.6336)	(5, 44.149300000000004)	(6, 45.1236)	(7, 44.6852)	(8, 44.014399999999995)	(9, 44.277300000000004)	(10, 44.3558)	(11, 44.3395)	(12, 44.4828)	(13, 44.373200000000004)	(14, 44.258399999999995)	(15, 44.4197)	(16, 44.4666)	(17, 44.419)	(18, 44.7057)	(19, 44.695499999999996)	(20, 44.6783)	(21, 44.8887)	(22, 44.8865)	(23, 44.8684)	(24, 45.0468)	(25, 44.9889)	(26, 44.9454)	(27, 45.1383)	(28, 45.122800000000005)	(29, 45.0883)	(30, 45.2347)	(31, 45.2071)	(32, 45.176)	(33, 45.3293)	(34, 45.299299999999995)	(35, 45.2687)	(36, 45.4178)	(37, 45.3772)	(38, 45.3314)	(39, 45.465)	(40, 45.465)	(41, 45.406600000000005)	(42, 45.5453)	(43, 45.5148)	(44, 45.4706)	(45, 45.6138)	(46, 45.617999999999995)	(47, 45.5198)	(48, 45.6243)	(49, 45.589200000000005)	(50, 45.5169)	(51, 45.6424)	(52, 45.5458)	(53, 45.561299999999996)	(54, 45.6704)	(55, 45.6468)	(56, 45.618700000000004)	(57, 45.7132)	(58, 45.697500000000005)	(59, 45.637)	(60, 45.7855)	(61, 45.7285)	(62, 45.6727)	(63, 45.8024)	(64, 45.7279)	(65, 45.711800000000004)	(66, 45.8242)	(67, 45.8185)	(68, 45.745200000000004)	(69, 45.8652)	(70, 45.8333)	(71, 45.773599999999995)	(72, 45.9276)	(73, 45.866800000000005)	(74, 45.8127)	(75, 45.9465)	(76, 45.900400000000005)	(77, 45.8478)	(78, 45.954)	(79, 45.949400000000004)	(80, 45.9031)	(81, 45.9936)	(82, 45.942)	(83, 45.9179)	(84, 46.0334)	(85, 45.9781)	(86, 45.9454)	(87, 46.0186)	(88, 46.0098)	(89, 46.0055)	(90, 46.0702)	(91, 46.0422)	(92, 45.9874)	(93, 46.0856)	(94, 46.0735)	(95, 46.015699999999995)	(96, 46.1278)	(97, 46.071200000000005)	(98, 46.0388)	(99, 46.1222)	(100, 46.1123)	
ERR250529	(1, 43.7441)	(2, 42.6958)	(3, 44.298700000000004)	(4, 44.352799999999995)	(5, 43.843199999999996)	(6, 44.9909)	(7, 44.637100000000004)	(8, 43.914500000000004)	(9, 44.2967)	(10, 44.4173)	(11, 44.3692)	(12, 44.5379)	(13, 44.379999999999995)	(14, 44.2958)	(15, 44.4338)	(16, 44.4403)	(17, 44.4225)	(18, 44.683499999999995)	(19, 44.7005)	(20, 44.6661)	(21, 44.8705)	(22, 44.9069)	(23, 44.8316)	(24, 44.996700000000004)	(25, 44.9575)	(26, 44.953900000000004)	(27, 45.1294)	(28, 45.0969)	(29, 45.0602)	(30, 45.2066)	(31, 45.1785)	(32, 45.1491)	(33, 45.316)	(34, 45.251599999999996)	(35, 45.2327)	(36, 45.3643)	(37, 45.341300000000004)	(38, 45.292300000000004)	(39, 45.4521)	(40, 45.4361)	(41, 45.3655)	(42, 45.5074)	(43, 45.476299999999995)	(44, 45.4309)	(45, 45.5191)	(46, 45.4764)	(47, 45.4443)	(48, 45.5368)	(49, 45.5547)	(50, 45.481700000000004)	(51, 45.6018)	(52, 45.556000000000004)	(53, 45.4816)	(54, 45.6148)	(55, 45.568999999999996)	(56, 45.5606)	(57, 45.6539)	(58, 45.618199999999995)	(59, 45.5617)	(60, 45.684200000000004)	(61, 45.6724)	(62, 45.5999)	(63, 45.7339)	(64, 45.6561)	(65, 45.636700000000005)	(66, 45.733200000000004)	(67, 45.715)	(68, 45.665299999999995)	(69, 45.7826)	(70, 45.7494)	(71, 45.7014)	(72, 45.8163)	(73, 45.7631)	(74, 45.704299999999996)	(75, 45.8278)	(76, 45.7889)	(77, 45.7528)	(78, 45.8508)	(79, 45.8108)	(80, 45.7617)	(81, 45.8435)	(82, 45.797399999999996)	(83, 45.771699999999996)	(84, 45.922200000000004)	(85, 45.8294)	(86, 45.787800000000004)	(87, 45.8868)	(88, 45.8423)	(89, 45.8335)	(90, 45.9103)	(91, 45.8703)	(92, 45.8388)	(93, 45.9397)	(94, 45.8833)	(95, 45.8243)	(96, 45.913900000000005)	(97, 45.9071)	(98, 45.8378)	(99, 45.9196)	(100, 45.9181)	
ERR250603	(1, 42.8611)	(2, 42.198)	(3, 43.676700000000004)	(4, 44.082300000000004)	(5, 43.5775)	(6, 44.7734)	(7, 44.1751)	(8, 43.573299999999996)	(9, 43.9093)	(10, 43.8901)	(11, 43.8035)	(12, 43.9662)	(13, 43.8145)	(14, 43.8118)	(15, 43.9571)	(16, 43.967099999999995)	(17, 43.9648)	(18, 44.1951)	(19, 44.2145)	(20, 44.1327)	(21, 44.423)	(22, 44.3428)	(23, 44.3722)	(24, 44.559599999999996)	(25, 44.0745)	(26, 44.4361)	(27, 44.6856)	(28, 44.6081)	(29, 44.540400000000005)	(30, 44.7675)	(31, 44.738299999999995)	(32, 44.6565)	(33, 44.7924)	(34, 44.7421)	(35, 44.8138)	(36, 44.920700000000004)	(37, 44.9301)	(38, 44.8548)	(39, 45.0426)	(40, 44.9673)	(41, 44.8727)	(42, 45.0918)	(43, 45.0304)	(44, 44.9594)	(45, 45.1121)	(46, 45.1284)	(47, 45.000099999999996)	(48, 45.1502)	(49, 45.0612)	(50, 44.9715)	(51, 45.0737)	(52, 45.0357)	(53, 45.0136)	(54, 45.142500000000005)	(55, 45.1345)	(56, 45.0806)	(57, 45.2308)	(58, 45.189299999999996)	(59, 45.1305)	(60, 45.2402)	(61, 45.1901)	(62, 45.1354)	(63, 45.229)	(64, 45.198899999999995)	(65, 45.1364)	(66, 45.2909)	(67, 45.255)	(68, 45.1699)	(69, 45.3098)	(70, 45.251799999999996)	(71, 45.2295)	(72, 45.3436)	(73, 45.2822)	(74, 45.2436)	(75, 45.3681)	(76, 45.3168)	(77, 45.2505)	(78, 45.344899999999996)	(79, 45.324)	(80, 45.2951)	(81, 45.3859)	(82, 45.3685)	(83, 45.2849)	(84, 45.441900000000004)	(85, 45.366)	(86, 45.319500000000005)	(87, 45.422000000000004)	(88, 45.3636)	(89, 45.3363)	(90, 45.4426)	(91, 45.3896)	(92, 45.3142)	(93, 45.4692)	(94, 45.4327)	(95, 45.3523)	(96, 45.4725)	(97, 45.4047)	(98, 45.3598)	(99, 45.469500000000004)	(100, 45.4314)	
ERR250643	(1, 43.781)	(2, 43.0033)	(3, 44.5501)	(4, 44.6385)	(5, 44.003)	(6, 45.1333)	(7, 44.687)	(8, 44.0542)	(9, 44.3973)	(10, 44.4949)	(11, 44.438100000000006)	(12, 44.5931)	(13, 44.4413)	(14, 44.3703)	(15, 44.532500000000006)	(16, 44.5441)	(17, 44.5102)	(18, 44.7604)	(19, 44.7609)	(20, 44.7362)	(21, 44.9575)	(22, 44.9601)	(23, 44.9087)	(24, 45.1327)	(25, 45.0745)	(26, 45.0584)	(27, 45.2363)	(28, 45.2252)	(29, 45.1658)	(30, 45.3233)	(31, 45.3094)	(32, 45.2581)	(33, 45.408500000000004)	(34, 45.386500000000005)	(35, 45.3222)	(36, 45.478699999999996)	(37, 45.4164)	(38, 45.3928)	(39, 45.5392)	(40, 45.551700000000004)	(41, 45.4366)	(42, 45.6021)	(43, 45.5527)	(44, 45.5077)	(45, 45.6478)	(46, 45.6048)	(47, 45.5272)	(48, 45.6937)	(49, 45.6619)	(50, 45.6244)	(51, 45.7094)	(52, 45.6721)	(53, 45.588899999999995)	(54, 45.737100000000005)	(55, 45.692899999999995)	(56, 45.6695)	(57, 45.7614)	(58, 45.7241)	(59, 45.6772)	(60, 45.8342)	(61, 45.7781)	(62, 45.7505)	(63, 45.8069)	(64, 45.827)	(65, 45.760600000000004)	(66, 45.8743)	(67, 45.8454)	(68, 45.8027)	(69, 45.9152)	(70, 45.9079)	(71, 45.8383)	(72, 45.9372)	(73, 45.9015)	(74, 45.8733)	(75, 45.9743)	(76, 45.946999999999996)	(77, 45.9045)	(78, 46.0021)	(79, 45.9781)	(80, 45.9716)	(81, 46.0478)	(82, 46.002700000000004)	(83, 45.9699)	(84, 46.075300000000006)	(85, 46.0554)	(86, 46.0028)	(87, 46.1133)	(88, 46.0723)	(89, 46.061099999999996)	(90, 46.1427)	(91, 46.1206)	(92, 46.079100000000004)	(93, 46.165800000000004)	(94, 46.1421)	(95, 46.0997)	(96, 46.2046)	(97, 46.1561)	(98, 46.117200000000004)	(99, 46.2213)	(100, 46.237899999999996)	
ERR250681	(1, 41.6314)	(2, 41.3648)	(3, 42.351499999999994)	(4, 42.559200000000004)	(5, 42.2407)	(6, 43.2473)	(7, 42.816500000000005)	(8, 42.139500000000005)	(9, 42.4531)	(10, 42.487700000000004)	(11, 42.4391)	(12, 42.5415)	(13, 42.3697)	(14, 42.3558)	(15, 42.4743)	(16, 42.5301)	(17, 42.5179)	(18, 42.697)	(19, 42.7304)	(20, 42.776199999999996)	(21, 42.9078)	(22, 42.985800000000005)	(23, 42.9354)	(24, 43.128499999999995)	(25, 43.046099999999996)	(26, 43.1039)	(27, 43.1974)	(28, 43.1766)	(29, 43.1305)	(30, 43.284299999999995)	(31, 43.2606)	(32, 43.2624)	(33, 43.3639)	(34, 43.3213)	(35, 43.3904)	(36, 43.437)	(37, 43.3796)	(38, 43.3683)	(39, 43.443)	(40, 43.459199999999996)	(41, 43.4223)	(42, 43.5319)	(43, 43.484899999999996)	(44, 43.4889)	(45, 43.6021)	(46, 43.5776)	(47, 43.5137)	(48, 43.5971)	(49, 43.5505)	(50, 43.5287)	(51, 43.5416)	(52, 43.5278)	(53, 43.4589)	(54, 43.5689)	(55, 43.581599999999995)	(56, 43.5552)	(57, 43.586200000000005)	(58, 43.5338)	(59, 43.538199999999996)	(60, 43.6409)	(61, 43.6037)	(62, 43.573)	(63, 43.581599999999995)	(64, 43.6056)	(65, 43.6179)	(66, 43.683499999999995)	(67, 43.65)	(68, 43.5929)	(69, 43.6807)	(70, 43.6811)	(71, 43.6803)	(72, 43.7059)	(73, 43.6682)	(74, 43.6634)	(75, 43.764399999999995)	(76, 43.7427)	(77, 43.6968)	(78, 43.7378)	(79, 43.746)	(80, 43.7719)	(81, 43.772299999999994)	(82, 43.7309)	(83, 43.7121)	(84, 43.8162)	(85, 43.8268)	(86, 43.7818)	(87, 43.8185)	(88, 43.819900000000004)	(89, 43.8385)	(90, 43.8746)	(91, 43.8609)	(92, 43.8148)	(93, 43.8587)	(94, 43.8906)	(95, 43.876)	(96, 43.9268)	(97, 43.9134)	(98, 43.8799)	(99, 43.9461)	(100, 43.968)	
ERR250992	(1, 44.3934)	(2, 43.4555)	(3, 45.0501)	(4, 45.1212)	(5, 44.6885)	(6, 45.804)	(7, 45.3724)	(8, 44.7351)	(9, 45.0573)	(10, 45.129799999999996)	(11, 45.0545)	(12, 45.2152)	(13, 45.0972)	(14, 45.015699999999995)	(15, 45.155499999999996)	(16, 45.1777)	(17, 45.1552)	(18, 45.4202)	(19, 45.405499999999996)	(20, 45.391999999999996)	(21, 45.5996)	(22, 45.572)	(23, 45.5744)	(24, 45.7558)	(25, 45.7272)	(26, 45.672000000000004)	(27, 45.8341)	(28, 45.8173)	(29, 45.7613)	(30, 45.9343)	(31, 45.8787)	(32, 45.8744)	(33, 46.036500000000004)	(34, 46.001599999999996)	(35, 45.9679)	(36, 46.1055)	(37, 46.0643)	(38, 46.0156)	(39, 46.163199999999996)	(40, 46.130700000000004)	(41, 46.0817)	(42, 46.238)	(43, 46.1976)	(44, 46.131899999999995)	(45, 46.2872)	(46, 46.2289)	(47, 46.1841)	(48, 46.3233)	(49, 46.3053)	(50, 46.2452)	(51, 46.3552)	(52, 46.3076)	(53, 46.232800000000005)	(54, 46.394000000000005)	(55, 46.361799999999995)	(56, 46.2574)	(57, 46.3923)	(58, 46.3519)	(59, 46.2862)	(60, 46.4159)	(61, 46.3787)	(62, 46.3555)	(63, 46.444)	(64, 46.413)	(65, 46.3588)	(66, 46.4806)	(67, 46.46)	(68, 46.4117)	(69, 46.496700000000004)	(70, 46.4743)	(71, 46.4361)	(72, 46.5459)	(73, 46.516400000000004)	(74, 46.447500000000005)	(75, 46.5692)	(76, 46.5314)	(77, 46.4882)	(78, 46.590900000000005)	(79, 46.570699999999995)	(80, 46.5005)	(81, 46.6229)	(82, 46.5711)	(83, 46.5365)	(84, 46.661500000000004)	(85, 46.6025)	(86, 46.570699999999995)	(87, 46.6599)	(88, 46.6121)	(89, 46.5967)	(90, 46.692)	(91, 46.6549)	(92, 46.6107)	(93, 46.677800000000005)	(94, 46.658300000000004)	(95, 46.599000000000004)	(96, 46.714800000000004)	(97, 46.6631)	(98, 46.6079)	(99, 46.7102)	(100, 46.700399999999995)	
HG00097	(1, 43.3206)	(2, 45.3941)	(3, 47.6873)	(4, 48.9369)	(5, 45.6285)	(6, 48.9497)	(7, 47.3038)	(8, 46.7374)	(9, 46.955999999999996)	(10, 47.6503)	(11, 47.470099999999995)	(12, 47.5175)	(13, 47.0355)	(14, 47.010000000000005)	(15, 47.226800000000004)	(16, 47.1157)	(17, 47.1492)	(18, 47.396100000000004)	(19, 47.3288)	(20, 47.265)	(21, 47.456700000000005)	(22, 47.369299999999996)	(23, 47.3043)	(24, 47.517399999999995)	(25, 47.4399)	(26, 47.3323)	(27, 47.5452)	(28, 47.4665)	(29, 47.368500000000004)	(30, 47.510200000000005)	(31, 47.4584)	(32, 47.43)	(33, 47.6002)	(34, 47.5288)	(35, 47.458099999999995)	(36, 47.629599999999996)	(37, 47.4902)	(38, 47.3904)	(39, 47.5922)	(40, 47.5593)	(41, 47.455799999999996)	(42, 47.6314)	(43, 47.577999999999996)	(44, 47.5024)	(45, 47.6473)	(46, 47.5792)	(47, 47.528999999999996)	(48, 47.6377)	(49, 47.6414)	(50, 47.5619)	(51, 47.6501)	(52, 47.6151)	(53, 47.5137)	(54, 47.6623)	(55, 47.5888)	(56, 47.5576)	(57, 47.663)	(58, 47.611599999999996)	(59, 47.491699999999994)	(60, 47.652)	(61, 47.5792)	(62, 47.522)	(63, 47.6389)	(64, 47.5792)	(65, 47.5222)	(66, 47.64)	(67, 47.6215)	(68, 47.5531)	(69, 47.6746)	(70, 47.6275)	(71, 47.566900000000004)	(72, 47.7157)	(73, 47.598)	(74, 47.558099999999996)	(75, 47.7082)	(76, 47.6429)	(77, 47.5941)	(78, 47.714600000000004)	(79, 47.671400000000006)	(80, 47.604600000000005)	(81, 47.734300000000005)	(82, 47.4584)	(83, 47.6303)	(84, 47.7164)	(85, 47.6729)	(86, 47.6434)	(87, 47.7508)	(88, 47.7444)	(89, 47.686499999999995)	(90, 47.8101)	(91, 47.7464)	(92, 47.7035)	(93, 47.8146)	(94, 47.7743)	(95, 47.742200000000004)	(96, 47.8276)	(97, 47.7851)	(98, 47.7306)	(99, 47.8649)	(100, 47.8275)	(101, 48.1011)
HG00105	(1, 42.180299999999995)	(2, 43.3467)	(3, 45.7377)	(4, 46.8277)	(5, 43.7274)	(6, 46.9265)	(7, 45.4114)	(8, 44.762)	(9, 45.0463)	(10, 45.800999999999995)	(11, 45.6779)	(12, 45.7003)	(13, 45.3165)	(14, 45.2554)	(15, 45.4471)	(16, 45.414500000000004)	(17, 45.400600000000004)	(18, 45.6171)	(19, 45.570899999999995)	(20, 45.5163)	(21, 45.6814)	(22, 45.6565)	(23, 45.5879)	(24, 45.800000000000004)	(25, 45.6942)	(26, 45.648300000000006)	(27, 45.8165)	(28, 45.7214)	(29, 45.6588)	(30, 45.861200000000004)	(31, 45.7872)	(32, 45.7123)	(33, 45.9133)	(34, 45.8231)	(35, 45.766)	(36, 45.9471)	(37, 45.859100000000005)	(38, 45.8044)	(39, 45.9513)	(40, 45.895799999999994)	(41, 45.8311)	(42, 46.0136)	(43, 45.9337)	(44, 45.8694)	(45, 46.005)	(46, 45.968900000000005)	(47, 45.902100000000004)	(48, 46.0255)	(49, 45.9692)	(50, 45.8971)	(51, 46.0308)	(52, 46.0014)	(53, 45.905)	(54, 46.0469)	(55, 45.9679)	(56, 45.9316)	(57, 46.0528)	(58, 45.9778)	(59, 45.915499999999994)	(60, 46.062)	(61, 45.9833)	(62, 45.9179)	(63, 46.0805)	(64, 46.0124)	(65, 45.9587)	(66, 46.0936)	(67, 46.017599999999995)	(68, 45.967)	(69, 46.0863)	(70, 46.0276)	(71, 46.001599999999996)	(72, 46.0993)	(73, 46.0538)	(74, 45.9856)	(75, 46.123799999999996)	(76, 46.0669)	(77, 46.0055)	(78, 46.139)	(79, 46.0875)	(80, 46.017799999999994)	(81, 46.1318)	(82, 46.101)	(83, 46.044000000000004)	(84, 46.1488)	(85, 46.1011)	(86, 46.0394)	(87, 46.1608)	(88, 46.097)	(89, 46.0524)	(90, 46.141)	(91, 46.0388)	(92, 46.0297)	(93, 46.1568)	(94, 46.0387)	(95, 46.0098)	(96, 46.226800000000004)	(97, 46.1743)	(98, 46.145199999999996)	(99, 46.2395)	(100, 46.1935)	(101, 47.0024)
HG00106	(1, 42.688500000000005)	(2, 44.2471)	(3, 46.6833)	(4, 47.909800000000004)	(5, 44.5934)	(6, 47.8872)	(7, 46.3705)	(8, 45.7119)	(9, 45.9581)	(10, 46.7214)	(11, 46.5862)	(12, 46.6215)	(13, 46.1893)	(14, 46.1126)	(15, 46.3176)	(16, 46.2534)	(17, 46.2462)	(18, 46.461400000000005)	(19, 46.4003)	(20, 46.3823)	(21, 46.5249)	(22, 46.4925)	(23, 46.386300000000006)	(24, 46.6563)	(25, 46.5005)	(26, 46.4266)	(27, 46.6346)	(28, 46.5564)	(29, 46.467999999999996)	(30, 46.6602)	(31, 46.5602)	(32, 46.514)	(33, 46.7031)	(34, 46.5936)	(35, 46.536899999999996)	(36, 46.7305)	(37, 46.633599999999994)	(38, 46.5658)	(39, 46.737899999999996)	(40, 46.650000000000006)	(41, 46.5891)	(42, 46.7913)	(43, 46.6845)	(44, 46.6281)	(45, 46.7995)	(46, 46.705000000000005)	(47, 46.6393)	(48, 46.785199999999996)	(49, 46.7377)	(50, 46.657399999999996)	(51, 46.7783)	(52, 46.737)	(53, 46.6312)	(54, 46.805600000000005)	(55, 46.7315)	(56, 46.6603)	(57, 46.7833)	(58, 46.7413)	(59, 46.6703)	(60, 46.8148)	(61, 46.7519)	(62, 46.698499999999996)	(63, 46.8227)	(64, 46.7318)	(65, 46.7001)	(66, 46.838)	(67, 46.7717)	(68, 46.704499999999996)	(69, 46.8347)	(70, 46.7582)	(71, 46.7504)	(72, 46.8491)	(73, 46.7661)	(74, 46.7065)	(75, 46.8569)	(76, 46.793800000000005)	(77, 46.7559)	(78, 46.875)	(79, 46.8446)	(80, 46.754200000000004)	(81, 46.8692)	(82, 46.8232)	(83, 46.7483)	(84, 46.8985)	(85, 46.8295)	(86, 46.827200000000005)	(87, 46.888999999999996)	(88, 46.87)	(89, 46.8025)	(90, 46.911500000000004)	(91, 46.8209)	(92, 46.814)	(93, 46.8801)	(94, 46.8285)	(95, 46.7782)	(96, 46.9436)	(97, 46.9445)	(98, 46.9005)	(99, 47.0199)	(100, 46.9606)	(101, 47.7792)
HG00125	(1, 41.7119)	(2, 42.2489)	(3, 43.5088)	(4, 43.7941)	(5, 43.7087)	(6, 45.4509)	(7, 44.3152)	(8, 43.6516)	(9, 44.0162)	(10, 43.9742)	(11, 43.8941)	(12, 44.059)	(13, 43.8764)	(14, 43.627700000000004)	(15, 43.910199999999996)	(16, 44.1998)	(17, 43.9658)	(18, 44.4279)	(19, 44.3883)	(20, 44.1959)	(21, 44.6739)	(22, 44.6243)	(23, 44.577299999999994)	(24, 44.607200000000006)	(25, 44.711800000000004)	(26, 44.493)	(27, 44.7163)	(28, 44.852199999999996)	(29, 44.8334)	(30, 44.9869)	(31, 44.7336)	(32, 44.6999)	(33, 45.0079)	(34, 44.7871)	(35, 44.8382)	(36, 45.049299999999995)	(37, 44.8984)	(38, 44.9088)	(39, 45.1658)	(40, 45.109300000000005)	(41, 45.0623)	(42, 45.116099999999996)	(43, 45.073800000000006)	(44, 45.1271)	(45, 45.2062)	(46, 45.2391)	(47, 45.2173)	(48, 45.3445)	(49, 45.197700000000005)	(50, 45.2597)	(51, 45.3762)	(52, 45.2353)	(53, 45.2758)	(54, 45.3374)	(55, 45.3116)	(56, 45.4044)	(57, 45.4928)	(58, 45.4329)	(59, 45.3044)	(60, 45.4648)	(61, 45.447700000000005)	(62, 45.473200000000006)	(63, 45.5299)	(64, 45.5732)	(65, 45.4604)	(66, 45.6631)	(67, 45.5441)	(68, 45.513799999999996)	(69, 45.6728)	(70, 45.6556)	(71, 45.6411)	(72, 45.738299999999995)	(73, 45.7053)	(74, 45.701)	(75, 45.8365)	(76, 45.7874)	(77, 45.754)	(78, 45.8887)	(79, 45.8499)	(80, 45.8578)	(81, 45.954)	(82, 45.9312)	(83, 45.9036)	(84, 46.051700000000004)	(85, 46.0052)	(86, 45.9974)	(87, 46.1069)	(88, 46.0918)	(89, 46.1179)	(90, 46.2415)											
HG00145	(1, 41.5056)	(2, 43.1975)	(3, 44.5199)	(4, 45.0132)	(5, 43.8707)	(6, 44.949099999999994)	(7, 44.3065)	(8, 43.7738)	(9, 43.819900000000004)	(10, 43.994699999999995)	(11, 43.941900000000004)	(12, 43.9749)	(13, 43.753)	(14, 43.784600000000005)	(15, 43.980399999999996)	(16, 43.987700000000004)	(17, 44.032)	(18, 44.1671)	(19, 44.156)	(20, 44.1959)	(21, 44.3408)	(22, 44.2878)	(23, 44.3392)	(24, 44.4319)	(25, 44.3673)	(26, 44.376599999999996)	(27, 44.5431)	(28, 44.4569)	(29, 44.4741)	(30, 44.5846)	(31, 44.568000000000005)	(32, 44.5593)	(33, 44.6544)	(34, 44.5814)	(35, 44.6237)	(36, 44.6872)	(37, 44.636399999999995)	(38, 44.6233)	(39, 44.743500000000004)	(40, 44.6727)	(41, 44.6889)	(42, 44.7632)	(43, 44.7449)	(44, 44.7369)	(45, 44.8446)	(46, 44.8085)	(47, 44.836)	(48, 44.8908)	(49, 44.8873)	(50, 44.9135)	(51, 44.8821)	(52, 44.8664)	(53, 44.8497)	(54, 44.9554)	(55, 44.9204)	(56, 44.9384)	(57, 44.996)	(58, 44.9546)	(59, 44.9694)	(60, 45.0744)	(61, 45.049499999999995)	(62, 45.034400000000005)	(63, 45.109)	(64, 45.102399999999996)	(65, 45.1688)	(66, 45.2201)	(67, 45.2345)	(68, 45.235)	(69, 45.347300000000004)	(70, 45.3311)	(71, 45.3771)	(72, 45.4862)	(73, 45.4245)	(74, 45.463)	(75, 45.5165)	(76, 46.3714)																									
HG00171	(1, 39.4789)	(2, 41.3949)	(3, 42.7255)	(4, 43.184)	(5, 42.0557)	(6, 43.2667)	(7, 42.8733)	(8, 42.1618)	(9, 42.3461)	(10, 42.991)	(11, 42.8671)	(12, 42.8514)	(13, 42.619)	(14, 42.6413)	(15, 42.7526)	(16, 42.7869)	(17, 42.9205)	(18, 43.0743)	(19, 43.1093)	(20, 43.2361)	(21, 43.3394)	(22, 43.3389)	(23, 43.394800000000004)	(24, 43.5325)	(25, 43.4932)	(26, 43.5386)	(27, 43.684400000000004)	(28, 43.6613)	(29, 43.717600000000004)	(30, 43.811)	(31, 43.7508)	(32, 43.7932)	(33, 43.8681)	(34, 43.824999999999996)	(35, 43.9155)	(36, 43.9485)	(37, 43.9093)	(38, 43.9598)	(39, 44.0625)	(40, 44.0302)	(41, 44.0882)	(42, 44.1436)	(43, 44.102799999999995)	(44, 44.125)	(45, 44.2086)	(46, 44.1717)	(47, 44.2095)	(48, 44.2784)	(49, 44.265100000000004)	(50, 44.315)	(51, 44.2857)	(52, 44.2763)	(53, 44.2739)	(54, 44.361200000000004)	(55, 44.339099999999995)	(56, 44.3789)	(57, 44.4151)	(58, 44.3834)	(59, 44.4185)	(60, 44.4979)	(61, 44.4843)	(62, 44.495000000000005)	(63, 44.5433)	(64, 44.5096)	(65, 44.5438)	(66, 44.5984)	(67, 44.588899999999995)	(68, 44.623200000000004)	(69, 44.6807)	(70, 44.654700000000005)	(71, 44.6749)	(72, 44.734899999999996)	(73, 44.6991)	(74, 44.7245)	(75, 44.7667)	(76, 44.7594)	(77, 44.806000000000004)	(78, 44.8671)	(79, 44.8295)	(80, 44.8632)	(81, 44.9319)	(82, 44.8996)	(83, 44.9181)	(84, 44.9766)	(85, 44.925599999999996)	(86, 44.958)	(87, 44.9942)	(88, 44.9965)	(89, 45.0152)	(90, 45.081900000000005)											
