Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR250439	(1, 0.19751399999999997)	(2, 0.0)	(3, 0.0068600499999999995)	(4, 0.035643799999999996)	(5, 0.00041653099999999993)	(6, 2.53982e-06)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00019312)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.000861496)	(63, 0.000294793)	(64, 0.0)	(65, 0.0)	(66, 0.000467624)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.059271)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	
ERR250457	(1, 0.207106)	(2, 0.0)	(3, 0.00511785)	(4, 0.0420787)	(5, 8.33425e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 8.64644e-05)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 1.85327e-05)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	
ERR250529	(1, 0.058356399999999996)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.00360868)	(25, 0.0138624)	(26, 0.019074900000000002)	(27, 0.0106611)	(28, 6.1438e-05)	(29, 0.0)	(30, 0.0)	(31, 2.5868700000000002e-05)	(32, 0.00301379)	(33, 0.010571299999999999)	(34, 0.017893100000000002)	(35, 0.00459871)	(36, 0.0)	(37, 0.0565328)	(38, 0.061773600000000005)	(39, 0.0651516)	(40, 0.06547639999999999)	(41, 0.06887069999999999)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 6.469660000000001e-06)	(49, 9.704639999999999e-05)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0100904)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.00911848)	(66, 0.00016826500000000002)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 6.47332e-06)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 3.23716e-06)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0239883)	(86, 0.000191068)	(87, 0.0)	(88, 0.024944700000000004)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.019963599999999998)	(97, 0.0202045)	(98, 0.0)	(99, 0.0)	(100, 0.0)	
ERR250603	(1, 0.0546348)	(2, 0.00737723)	(3, 0.0)	(4, 0.274481)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 3.13525e-06)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 2.19509e-05)	(38, 0.0)	(39, 2.50879e-05)	(40, 0.0)	(41, 9.40837e-06)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 3.1363699999999998e-06)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	
ERR250643	(1, 0.0241115)	(2, 0.0028759)	(3, 0.0)	(4, 0.0)	(5, 0.0004967740000000001)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.00413579)	(18, 0.0)	(19, 0.00436323)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.000912747)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0007062559999999999)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 2.99344e-06)	(36, 0.0004969390000000001)	(37, 5.98753e-06)	(38, 0.000197598)	(39, 5.98808e-06)	(40, 0.0)	(41, 0.00315296)	(42, 2.9943699999999997e-06)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.00394105)	(47, 0.000572006)	(48, 8.68511e-05)	(49, 0.000751729)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.000254596)	(55, 0.0)	(56, 1.4976899999999999e-05)	(57, 0.00104541)	(58, 0.000736895)	(59, 0.0)	(60, 0.0032892100000000003)	(61, 0.00538327)	(62, 0.0086997)	(63, 0.015299700000000001)	(64, 0.0301746)	(65, 0.00425425)	(66, 0.00442811)	(67, 4.79376e-05)	(68, 0.0)	(69, 0.000275654)	(70, 0.0011266100000000001)	(71, 8.09017e-05)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 2.99702e-06)	(82, 0.0)	(83, 0.0)	(84, 0.000959128)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	
ERR250681	(1, 0.10707)	(2, 0.137896)	(3, 0.0)	(4, 0.00018355799999999998)	(5, 5.4933300000000005e-05)	(6, 1.4738199999999999e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.000276007)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.000426354)	(39, 1.3408199999999999e-06)	(40, 0.0)	(41, 5.36386e-06)	(42, 1.07283e-05)	(43, 0.0)	(44, 3.3528799999999997e-05)	(45, 0.0)	(46, 0.00015156299999999999)	(47, 0.000845031)	(48, 0.00063581)	(49, 0.0)	(50, 0.000107317)	(51, 0.00040379300000000006)	(52, 0.000270993)	(53, 0.000148917)	(54, 0.00302673)	(55, 9.39179e-06)	(56, 5.0985699999999995e-05)	(57, 0.0)	(58, 0.0)	(59, 0.000460262)	(60, 1.34192e-06)	(61, 0.000185191)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 2.68491e-05)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.000114216)	(84, 0.004086879999999999)	(85, 0.0)	(86, 3.6298500000000005e-05)	(87, 0.00123441)	(88, 0.00311104)	(89, 0.0)	(90, 0.0)	(91, 0.00150937)	(92, 0.00017376999999999998)	(93, 0.00229921)	(94, 0.0)	(95, 0.0008203679999999999)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0011045)	(100, 0.0012885099999999999)	
ERR250992	(1, 0.00296029)	(2, 0.045302)	(3, 0.00594623)	(4, 2.1982399999999998e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00012090299999999999)	(10, 0.000135558)	(11, 0.000414001)	(12, 0.00180988)	(13, 0.000164868)	(14, 0.000630161)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.000124567)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 1.83186e-05)	(28, 0.113308)	(29, 0.052698999999999996)	(30, 0.0178607)	(31, 0.012716800000000002)	(32, 0.008474520000000001)	(33, 0.000586239)	(34, 4.7633500000000004e-05)	(35, 6.96202e-05)	(36, 0.0)	(37, 0.000168563)	(38, 0.0)	(39, 0.0007842229999999999)	(40, 0.0)	(41, 8.42893e-05)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.00114372)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.00038494300000000006)	(68, 0.00380916)	(69, 0.00030063100000000004)	(70, 0.0010998800000000001)	(71, 0.00238678)	(72, 0.000106325)	(73, 0.0)	(74, 0.0012356)	(75, 0.00124662)	(76, 0.00119897)	(77, 0.00298465)	(78, 0.0)	(79, 0.00101936)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0008177350000000001)	(84, 3.66703e-06)	(85, 0.00020169199999999998)	(86, 0.0)	(87, 0.0)	(88, 1.46716e-05)	(89, 6.602870000000001e-05)	(90, 0.000583324)	(91, 0.0)	(92, 0.0)	(93, 0.000466152)	(94, 5.5068700000000004e-05)	(95, 0.0005912070000000001)	(96, 0.000595037)	(97, 3.6741599999999996e-06)	(98, 0.00213173)	(99, 0.000338264)	(100, 0.00297575)	
HG00097	(1, 0.225413)	(2, 0.0900874)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.000165656)	(13, 0.0)	(14, 0.0)	(15, 0.466763)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.013683200000000001)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 3.6813699999999996e-06)	(34, 3.68143e-05)	(35, 3.6814899999999995e-06)	(36, 0.0)	(37, 3.68158e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.00902824)	(52, 0.0307669)	(53, 0.0027283900000000002)	(54, 0.0214848)	(55, 0.0064583800000000005)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 3.68236e-06)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.013500400000000001)	(73, 0.0)	(74, 0.000117899)	(75, 9.21207e-05)	(76, 0.00010687799999999999)	(77, 0.000114272)	(78, 0.00522827)	(79, 0.00672711)	(80, 0.0108983)	(81, 0.032394)	(82, 0.0371575)	(83, 0.0391275)	(84, 0.0119215)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.051773)	(91, 0.200227)	(92, 0.0021141)	(93, 0.0659725)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)	(101, 0.0)
HG00105	(1, 0.000642986)	(2, 0.000221719)	(3, 0.00016629)	(4, 0.0176304)	(5, 3.6953199999999997e-06)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 4.80392e-05)	(18, 0.0)	(19, 0.0)	(20, 0.000365837)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.00033627399999999996)	(28, 3.6953199999999997e-06)	(29, 0.0)	(30, 4.43439e-05)	(31, 0.0011196799999999999)	(32, 0.00079451)	(33, 0.00145601)	(34, 0.0)	(35, 0.00456774)	(36, 0.00222477)	(37, 0.0)	(38, 0.0)	(39, 6.2828e-05)	(40, 8.86992e-05)	(41, 0.00100157)	(42, 0.0)	(43, 0.00594671)	(44, 0.00195884)	(45, 0.000883334)	(46, 0.000772461)	(47, 7.39202e-06)	(48, 0.0)	(49, 8.870549999999999e-05)	(50, 0.0011347)	(51, 0.0006948669999999999)	(52, 0.00029569)	(53, 0.0)	(54, 0.00268342)	(55, 0.00394014)	(56, 3.3266e-05)	(57, 0.0)	(58, 0.00311965)	(59, 7.76223e-05)	(60, 0.00029201)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 3.69646e-06)	(65, 4.43579e-05)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 2.5879600000000002e-05)	(73, 1.10918e-05)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 1.47976e-05)	(80, 7.03014e-05)	(81, 7.401740000000001e-05)	(82, 3.7018100000000004e-05)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.000215153)	(88, 0.000137338)	(89, 0.002875)	(90, 0.000137546)	(91, 0.00040929000000000003)	(92, 0.0232788)	(93, 0.00146544)	(94, 0.00231108)	(95, 0.00185069)	(96, 0.0208984)	(97, 0.00794815)	(98, 0.039333)	(99, 0.0215908)	(100, 0.0173433)	(101, 0.016896500000000002)
HG00106	(1, 0.000379245)	(2, 0.0)	(3, 3.24141e-06)	(4, 0.015976900000000002)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 6.48282e-06)	(13, 8.7518e-05)	(14, 0.000149105)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.00532239)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.000223657)	(29, 4.21383e-05)	(30, 0.0)	(31, 0.0023565)	(32, 0.012398600000000001)	(33, 0.00727725)	(34, 7.13151e-05)	(35, 0.0)	(36, 0.000502463)	(37, 6.80767e-05)	(38, 0.0)	(39, 0.000210719)	(40, 0.006250299999999999)	(41, 0.00044413899999999997)	(42, 0.000907737)	(43, 0.000324195)	(44, 0.0)	(45, 0.00301182)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.000875367)	(50, 0.00398132)	(51, 0.0012385)	(52, 0.000645191)	(53, 0.0)	(54, 0.00066141)	(55, 0.0023765500000000003)	(56, 0.00010375199999999999)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 6.160479999999999e-05)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 9.727489999999999e-06)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 1.29728e-05)	(73, 3.2434100000000004e-06)	(74, 3.24366e-06)	(75, 0.0)	(76, 6.48867e-06)	(77, 0.0011389199999999999)	(78, 5.5171100000000004e-05)	(79, 3.24605e-06)	(80, 6.4937499999999994e-06)	(81, 2.2735000000000002e-05)	(82, 3.24902e-06)	(83, 0.0)	(84, 1.95119e-05)	(85, 3.2538700000000003e-06)	(86, 3.25603e-06)	(87, 0.000114048)	(88, 0.000117408)	(89, 0.00111648)	(90, 2.61457e-05)	(91, 0.00386793)	(92, 0.034362500000000004)	(93, 0.0309435)	(94, 0.00104879)	(95, 0.0188285)	(96, 0.00605716)	(97, 0.0238903)	(98, 0.0272833)	(99, 0.0331406)	(100, 0.0180547)	(101, 0.0151371)
HG00125	(1, 0.0933515)	(2, 0.0)	(3, 0.0)	(4, 0.000146201)	(5, 0.0062629899999999995)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0018210600000000002)	(31, 0.00011825099999999999)	(32, 0.0)	(33, 0.0007611629999999999)	(34, 0.0)	(35, 2.7954199999999997e-05)	(36, 0.0)	(37, 2.15044e-06)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 1.5055100000000001e-05)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.00176441)	(62, 0.00254556)	(63, 0.006591090000000001)	(64, 0.0008930380000000001)	(65, 0.0)	(66, 0.0142485)	(67, 0.000464848)	(68, 2.15213e-06)	(69, 0.0)	(70, 0.000927621)	(71, 0.0005251640000000001)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.00780748)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0025259)	(90, 0.020836499999999997)											
HG00145	(1, 0.0632221)	(2, 0.00710038)	(3, 0.027277600000000003)	(4, 0.13675)	(5, 0.00933579)	(6, 0.00916349)	(7, 0.00447195)	(8, 0.00287169)	(9, 0.000738755)	(10, 6.53168e-05)	(11, 5.74337e-05)	(12, 0.000104732)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.213612)																									
HG00171	(1, 0.0)	(2, 1.21739e-05)	(3, 0.0)	(4, 0.054613999999999996)	(5, 0.0015634800000000001)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 1.73913e-06)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 3.30435e-05)	(24, 0.0007495669999999999)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.000619132)	(29, 0.0)	(30, 0.0)	(31, 1.73913e-06)	(32, 9.73942e-05)	(33, 0.00693777)	(34, 0.00415163)	(35, 0.00229936)	(36, 0.0037552300000000005)	(37, 0.00251513)	(38, 0.00109582)	(39, 0.00275352)	(40, 0.0023830599999999998)	(41, 0.00302497)	(42, 0.0)	(43, 0.0006331900000000001)	(44, 0.0)	(45, 0.0)	(46, 5.39275e-05)	(47, 0.0)	(48, 0.0)	(49, 4.87102e-05)	(50, 0.000236594)	(51, 0.00554436)	(52, 0.00236077)	(53, 0.00124737)	(54, 0.00183541)	(55, 0.000250523)	(56, 1.21783e-05)	(57, 1.91375e-05)	(58, 1.91377e-05)	(59, 0.0)	(60, 0.0)	(61, 4.8715700000000005e-05)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.00117792)	(66, 0.0020479)	(67, 7.133810000000001e-05)	(68, 0.0)	(69, 0.000365398)	(70, 8.35206e-05)	(71, 0.0)	(72, 0.0)	(73, 0.00012006500000000001)	(74, 0.0)	(75, 0.0)	(76, 6.960520000000001e-05)	(77, 0.0)	(78, 0.0)	(79, 0.000292353)	(80, 0.000271474)	(81, 2.6103600000000002e-05)	(82, 0.0)	(83, 0.00102677)	(84, 0.0006404340000000001)	(85, 0.000513398)	(86, 0.00272192)	(87, 0.000127048)	(88, 0.00202757)	(89, 0.0009659390000000001)	(90, 0.0)											
