Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR250439	(1, 43.5797)	(2, 42.7788)	(3, 43.8818)	(4, 44.046800000000005)	(5, 43.9415)	(6, 44.8652)	(7, 44.5037)	(8, 44.1334)	(9, 44.3046)	(10, 44.5349)	(11, 44.4285)	(12, 44.711)	(13, 44.4604)	(14, 44.3896)	(15, 44.575900000000004)	(16, 44.5652)	(17, 44.5866)	(18, 44.832)	(19, 44.8275)	(20, 44.8094)	(21, 45.008900000000004)	(22, 44.9974)	(23, 45.1174)	(24, 45.169399999999996)	(25, 45.1481)	(26, 45.128099999999996)	(27, 45.323600000000006)	(28, 45.2859)	(29, 45.265)	(30, 45.4287)	(31, 45.3891)	(32, 45.5132)	(33, 45.529799999999994)	(34, 45.577)	(35, 45.4675)	(36, 45.6888)	(37, 45.573)	(38, 45.5369)	(39, 45.704)	(40, 45.7219)	(41, 45.6012)	(42, 45.746700000000004)	(43, 45.7241)	(44, 45.6477)	(45, 45.8888)	(46, 45.745200000000004)	(47, 45.7171)	(48, 45.8587)	(49, 45.8261)	(50, 45.750299999999996)	(51, 45.9128)	(52, 45.8779)	(53, 45.778200000000005)	(54, 45.9133)	(55, 45.8577)	(56, 45.844699999999996)	(57, 45.9546)	(58, 45.952799999999996)	(59, 45.8651)	(60, 45.9983)	(61, 45.9484)	(62, 45.914300000000004)	(63, 46.0137)	(64, 45.9697)	(65, 45.9303)	(66, 46.045)	(67, 46.015699999999995)	(68, 46.0063)	(69, 46.1011)	(70, 46.0591)	(71, 46.0667)	(72, 46.159)	(73, 46.0974)	(74, 46.0306)	(75, 46.1545)	(76, 46.1047)	(77, 46.0644)	(78, 46.173700000000004)	(79, 46.1387)	(80, 46.1058)	(81, 46.176)	(82, 46.1459)	(83, 46.1775)	(84, 46.3093)	(85, 46.1742)	(86, 46.1105)	(87, 46.230399999999996)	(88, 46.1706)	(89, 46.1948)	(90, 46.2788)	(91, 46.2301)	(92, 46.1821)	(93, 46.354800000000004)	(94, 46.254400000000004)	(95, 46.199400000000004)	(96, 46.2757)	(97, 46.2611)	(98, 46.2464)	(99, 46.2913)	(100, 46.2669)	
ERR250457	(1, 43.651)	(2, 43.046299999999995)	(3, 44.1521)	(4, 44.2579)	(5, 44.1647)	(6, 45.1229)	(7, 44.710499999999996)	(8, 44.285999999999994)	(9, 44.5258)	(10, 44.5585)	(11, 44.5625)	(12, 44.7281)	(13, 44.815)	(14, 44.5882)	(15, 44.7421)	(16, 44.7423)	(17, 44.7391)	(18, 45.0818)	(19, 45.059)	(20, 44.9617)	(21, 45.1575)	(22, 45.1327)	(23, 45.2564)	(24, 45.3025)	(25, 45.379599999999996)	(26, 45.264500000000005)	(27, 45.447900000000004)	(28, 45.5475)	(29, 45.3982)	(30, 45.5439)	(31, 45.602900000000005)	(32, 45.49)	(33, 45.637499999999996)	(34, 45.6941)	(35, 45.5886)	(36, 45.8291)	(37, 45.671800000000005)	(38, 45.6604)	(39, 45.8083)	(40, 45.7526)	(41, 45.806400000000004)	(42, 45.8563)	(43, 45.811099999999996)	(44, 45.8779)	(45, 45.9508)	(46, 45.864)	(47, 45.8384)	(48, 45.9924)	(49, 45.9509)	(50, 46.0056)	(51, 46.0257)	(52, 46.013999999999996)	(53, 45.8907)	(54, 46.0305)	(55, 45.9989)	(56, 46.0523)	(57, 46.0896)	(58, 46.024100000000004)	(59, 45.9959)	(60, 46.123599999999996)	(61, 46.0987)	(62, 46.049800000000005)	(63, 46.1318)	(64, 46.0897)	(65, 46.0843)	(66, 46.171099999999996)	(67, 46.1599)	(68, 46.0959)	(69, 46.2233)	(70, 46.2016)	(71, 46.1587)	(72, 46.2781)	(73, 46.2212)	(74, 46.155699999999996)	(75, 46.302)	(76, 46.2109)	(77, 46.1806)	(78, 46.285900000000005)	(79, 46.2395)	(80, 46.205)	(81, 46.5061)	(82, 46.265699999999995)	(83, 46.2217)	(84, 46.333800000000004)	(85, 46.2844)	(86, 46.2185)	(87, 46.3326)	(88, 46.292)	(89, 46.2864)	(90, 46.3635)	(91, 46.3287)	(92, 46.2997)	(93, 46.3903)	(94, 46.400000000000006)	(95, 46.319900000000004)	(96, 46.3988)	(97, 46.361799999999995)	(98, 46.3091)	(99, 46.4572)	(100, 46.389)	
ERR250529	(1, 43.7679)	(2, 42.7709)	(3, 43.8037)	(4, 44.008399999999995)	(5, 43.8282)	(6, 44.802)	(7, 44.495000000000005)	(8, 43.9991)	(9, 44.301899999999996)	(10, 44.4242)	(11, 44.4339)	(12, 44.5971)	(13, 44.4918)	(14, 44.424)	(15, 44.583600000000004)	(16, 44.5986)	(17, 44.5834)	(18, 44.821299999999994)	(19, 44.8502)	(20, 44.819900000000004)	(21, 45.0333)	(22, 45.0007)	(23, 44.9826)	(24, 45.1926)	(25, 45.1538)	(26, 45.1392)	(27, 45.3071)	(28, 45.2848)	(29, 45.2605)	(30, 45.4105)	(31, 45.3956)	(32, 45.3648)	(33, 45.5045)	(34, 45.4675)	(35, 45.449400000000004)	(36, 45.5633)	(37, 45.510600000000004)	(38, 45.484700000000004)	(39, 45.6064)	(40, 45.5854)	(41, 45.5552)	(42, 45.726)	(43, 45.692)	(44, 45.658)	(45, 45.7674)	(46, 45.7267)	(47, 45.698299999999996)	(48, 45.8323)	(49, 45.781)	(50, 45.730399999999996)	(51, 45.8428)	(52, 45.8151)	(53, 45.7737)	(54, 45.8771)	(55, 45.8783)	(56, 45.819500000000005)	(57, 45.925)	(58, 45.892500000000005)	(59, 45.847300000000004)	(60, 45.9739)	(61, 45.9431)	(62, 45.9126)	(63, 45.9887)	(64, 45.974900000000005)	(65, 45.891799999999996)	(66, 46.022999999999996)	(67, 46.0015)	(68, 45.9481)	(69, 46.0624)	(70, 46.0326)	(71, 46.001599999999996)	(72, 46.0878)	(73, 46.049299999999995)	(74, 46.001)	(75, 46.1349)	(76, 46.0559)	(77, 46.0088)	(78, 46.1065)	(79, 46.1194)	(80, 46.0673)	(81, 46.1551)	(82, 46.1774)	(83, 46.1129)	(84, 46.2069)	(85, 46.1283)	(86, 46.0914)	(87, 46.1707)	(88, 46.1143)	(89, 46.1191)	(90, 46.2156)	(91, 46.1967)	(92, 46.1186)	(93, 46.184)	(94, 46.1845)	(95, 46.1374)	(96, 46.2026)	(97, 46.1728)	(98, 46.1078)	(99, 46.2125)	(100, 46.184599999999996)	
ERR250603	(1, 42.9566)	(2, 42.0439)	(3, 43.248799999999996)	(4, 43.353199999999994)	(5, 43.4491)	(6, 44.4976)	(7, 44.013600000000004)	(8, 43.6565)	(9, 43.892399999999995)	(10, 43.9313)	(11, 43.829)	(12, 44.049899999999994)	(13, 43.891200000000005)	(14, 43.8972)	(15, 44.1037)	(16, 44.0843)	(17, 44.067499999999995)	(18, 44.3465)	(19, 44.3128)	(20, 44.3363)	(21, 44.528099999999995)	(22, 44.521)	(23, 44.4809)	(24, 44.6849)	(25, 44.684200000000004)	(26, 44.6681)	(27, 44.859)	(28, 44.827)	(29, 44.78)	(30, 44.962)	(31, 44.9463)	(32, 44.9193)	(33, 45.0724)	(34, 45.0103)	(35, 45.0153)	(36, 45.1521)	(37, 45.0895)	(38, 45.0729)	(39, 45.2119)	(40, 45.175399999999996)	(41, 45.1449)	(42, 45.319199999999995)	(43, 45.244800000000005)	(44, 45.2021)	(45, 45.3496)	(46, 45.304100000000005)	(47, 45.2639)	(48, 45.3964)	(49, 45.3691)	(50, 45.3141)	(51, 45.465)	(52, 45.4063)	(53, 45.312400000000004)	(54, 45.4526)	(55, 45.399899999999995)	(56, 45.3693)	(57, 45.4968)	(58, 45.4446)	(59, 45.4252)	(60, 45.5202)	(61, 45.4868)	(62, 45.4747)	(63, 45.5718)	(64, 45.5485)	(65, 45.480599999999995)	(66, 45.6003)	(67, 45.5886)	(68, 45.5274)	(69, 45.6528)	(70, 45.5914)	(71, 45.5633)	(72, 45.6809)	(73, 45.6056)	(74, 45.5718)	(75, 45.698299999999996)	(76, 45.6241)	(77, 45.5869)	(78, 45.6883)	(79, 45.6553)	(80, 45.6139)	(81, 45.6995)	(82, 45.6622)	(83, 45.6218)	(84, 45.741)	(85, 45.691500000000005)	(86, 45.6646)	(87, 45.7384)	(88, 45.7007)	(89, 45.6801)	(90, 45.7614)	(91, 45.7027)	(92, 45.684999999999995)	(93, 45.7602)	(94, 45.7312)	(95, 45.6819)	(96, 45.776)	(97, 45.712599999999995)	(98, 45.7166)	(99, 45.7922)	(100, 45.7628)	
ERR250643	(1, 44.162600000000005)	(2, 43.1648)	(3, 44.152)	(4, 44.339600000000004)	(5, 44.2232)	(6, 45.1954)	(7, 44.807)	(8, 44.3617)	(9, 44.6438)	(10, 44.7537)	(11, 44.7516)	(12, 44.913599999999995)	(13, 44.7679)	(14, 44.7344)	(15, 44.9188)	(16, 44.8898)	(17, 44.8959)	(18, 45.127)	(19, 45.1406)	(20, 45.1305)	(21, 45.3246)	(22, 45.3176)	(23, 45.2721)	(24, 45.4897)	(25, 45.4632)	(26, 45.429199999999994)	(27, 45.6208)	(28, 45.5981)	(29, 45.6276)	(30, 45.7345)	(31, 45.731500000000004)	(32, 45.6812)	(33, 45.8094)	(34, 45.772600000000004)	(35, 45.7721)	(36, 45.8785)	(37, 45.8356)	(38, 45.7757)	(39, 45.9248)	(40, 45.911699999999996)	(41, 45.8626)	(42, 46.0098)	(43, 45.9756)	(44, 45.919)	(45, 46.0743)	(46, 46.0156)	(47, 45.968199999999996)	(48, 46.1311)	(49, 46.0972)	(50, 46.0544)	(51, 46.1886)	(52, 46.134)	(53, 46.0787)	(54, 46.1914)	(55, 46.1773)	(56, 46.1488)	(57, 46.2346)	(58, 46.173199999999994)	(59, 46.1731)	(60, 46.286300000000004)	(61, 46.2614)	(62, 46.2004)	(63, 46.3142)	(64, 46.2561)	(65, 46.2451)	(66, 46.3365)	(67, 46.3498)	(68, 46.2766)	(69, 46.3844)	(70, 46.3748)	(71, 46.3258)	(72, 46.456399999999995)	(73, 46.3966)	(74, 46.3566)	(75, 46.5006)	(76, 46.4041)	(77, 46.3444)	(78, 46.4616)	(79, 46.4308)	(80, 46.382600000000004)	(81, 46.498400000000004)	(82, 46.470299999999995)	(83, 46.409)	(84, 46.5236)	(85, 46.495599999999996)	(86, 46.4356)	(87, 46.5415)	(88, 46.502500000000005)	(89, 46.5039)	(90, 46.5798)	(91, 46.5434)	(92, 46.5003)	(93, 46.5651)	(94, 46.578399999999995)	(95, 46.5134)	(96, 46.6171)	(97, 46.5788)	(98, 46.5471)	(99, 46.6646)	(100, 46.6511)	
ERR250681	(1, 41.936499999999995)	(2, 41.5178)	(3, 41.9662)	(4, 42.1968)	(5, 42.3433)	(6, 43.1965)	(7, 42.8407)	(8, 42.381299999999996)	(9, 42.6438)	(10, 42.6616)	(11, 42.667500000000004)	(12, 42.7642)	(13, 42.6093)	(14, 42.6394)	(15, 42.7935)	(16, 42.8057)	(17, 42.7995)	(18, 42.9813)	(19, 43.004799999999996)	(20, 43.0452)	(21, 43.2002)	(22, 43.1999)	(23, 43.1859)	(24, 43.3682)	(25, 43.3743)	(26, 43.346000000000004)	(27, 43.4722)	(28, 43.4509)	(29, 43.4497)	(30, 43.5827)	(31, 43.560900000000004)	(32, 43.5696)	(33, 43.6742)	(34, 43.6481)	(35, 43.7165)	(36, 43.7415)	(37, 43.702600000000004)	(38, 43.6888)	(39, 43.7664)	(40, 43.783300000000004)	(41, 43.761100000000006)	(42, 43.8446)	(43, 43.7936)	(44, 43.811099999999996)	(45, 43.941900000000004)	(46, 43.876599999999996)	(47, 43.851099999999995)	(48, 43.9332)	(49, 43.939699999999995)	(50, 43.9166)	(51, 43.976)	(52, 43.947599999999994)	(53, 43.9124)	(54, 44.0184)	(55, 44.0259)	(56, 44.0077)	(57, 44.0433)	(58, 43.9818)	(59, 44.012)	(60, 44.1185)	(61, 44.0717)	(62, 44.0522)	(63, 44.083)	(64, 44.0917)	(65, 44.1029)	(66, 44.1439)	(67, 44.125)	(68, 44.0662)	(69, 44.1517)	(70, 44.1662)	(71, 44.130399999999995)	(72, 44.1757)	(73, 44.1377)	(74, 44.142900000000004)	(75, 44.2455)	(76, 44.1591)	(77, 44.119)	(78, 44.168600000000005)	(79, 44.1672)	(80, 44.1998)	(81, 44.2014)	(82, 44.1586)	(83, 44.1037)	(84, 44.2329)	(85, 44.224999999999994)	(86, 44.1687)	(87, 44.1998)	(88, 44.2179)	(89, 44.2225)	(90, 44.2703)	(91, 44.2485)	(92, 44.1932)	(93, 44.238499999999995)	(94, 44.254599999999996)	(95, 44.2406)	(96, 44.2915)	(97, 44.2633)	(98, 44.2403)	(99, 44.306)	(100, 44.3223)	
ERR250992	(1, 44.2627)	(2, 43.6359)	(3, 44.6282)	(4, 44.832)	(5, 44.6819)	(6, 45.6498)	(7, 45.2536)	(8, 44.8168)	(9, 45.0989)	(10, 45.1609)	(11, 45.1219)	(12, 45.352199999999996)	(13, 45.199)	(14, 45.1656)	(15, 45.3356)	(16, 45.3277)	(17, 45.3632)	(18, 45.6098)	(19, 45.5847)	(20, 45.5665)	(21, 45.7907)	(22, 45.7483)	(23, 45.7543)	(24, 45.920100000000005)	(25, 45.9147)	(26, 45.8792)	(27, 46.089999999999996)	(28, 45.9736)	(29, 45.9836)	(30, 46.1582)	(31, 46.1194)	(32, 46.1143)	(33, 46.2752)	(34, 46.225100000000005)	(35, 46.2157)	(36, 46.3179)	(37, 46.293800000000005)	(38, 46.2733)	(39, 46.4073)	(40, 46.37)	(41, 46.3698)	(42, 46.5103)	(43, 46.4376)	(44, 46.4329)	(45, 46.555600000000005)	(46, 46.526)	(47, 46.4781)	(48, 46.6369)	(49, 46.564899999999994)	(50, 46.5014)	(51, 46.6468)	(52, 46.5953)	(53, 46.549099999999996)	(54, 46.6894)	(55, 46.6456)	(56, 46.6225)	(57, 46.7341)	(58, 46.7012)	(59, 46.6428)	(60, 46.7521)	(61, 46.7298)	(62, 46.6965)	(63, 46.795700000000004)	(64, 46.765499999999996)	(65, 46.7158)	(66, 46.837)	(67, 46.8039)	(68, 46.7631)	(69, 46.881299999999996)	(70, 46.8441)	(71, 46.8175)	(72, 46.9222)	(73, 46.8596)	(74, 46.8374)	(75, 46.9662)	(76, 46.8506)	(77, 46.8217)	(78, 46.931200000000004)	(79, 46.8832)	(80, 46.863899999999994)	(81, 46.954299999999996)	(82, 46.895199999999996)	(83, 46.870200000000004)	(84, 46.9989)	(85, 46.9463)	(86, 46.887699999999995)	(87, 47.002500000000005)	(88, 46.934799999999996)	(89, 46.9331)	(90, 47.0061)	(91, 46.9459)	(92, 46.9438)	(93, 47.0159)	(94, 46.989999999999995)	(95, 46.9615)	(96, 47.0277)	(97, 46.9926)	(98, 46.9756)	(99, 47.0541)	(100, 47.044399999999996)	
HG00097	(1, 43.2239)	(2, 45.7967)	(3, 47.725)	(4, 48.668800000000005)	(5, 46.3018)	(6, 49.1723)	(7, 47.6963)	(8, 47.305)	(9, 47.5287)	(10, 48.1229)	(11, 47.9856)	(12, 47.9633)	(13, 47.5863)	(14, 47.536899999999996)	(15, 47.505900000000004)	(16, 47.613299999999995)	(17, 47.6323)	(18, 47.8643)	(19, 47.7325)	(20, 47.7289)	(21, 47.8862)	(22, 47.8293)	(23, 47.726)	(24, 47.9336)	(25, 47.870000000000005)	(26, 47.8201)	(27, 47.983)	(28, 47.8654)	(29, 47.8341)	(30, 48.0005)	(31, 47.9056)	(32, 47.849399999999996)	(33, 48.024)	(34, 47.875499999999995)	(35, 47.861399999999996)	(36, 48.0312)	(37, 47.9095)	(38, 47.8953)	(39, 48.038)	(40, 47.967999999999996)	(41, 47.9344)	(42, 48.0931)	(43, 47.999199999999995)	(44, 47.9403)	(45, 48.106100000000005)	(46, 47.9951)	(47, 47.9508)	(48, 48.120000000000005)	(49, 48.0147)	(50, 47.936299999999996)	(51, 48.0494)	(52, 47.9476)	(53, 47.9016)	(54, 48.0716)	(55, 47.9695)	(56, 47.9522)	(57, 48.079699999999995)	(58, 48.0088)	(59, 47.9624)	(60, 48.082300000000004)	(61, 48.003299999999996)	(62, 47.983599999999996)	(63, 48.1081)	(64, 48.0243)	(65, 47.9842)	(66, 48.1099)	(67, 48.0476)	(68, 48.0092)	(69, 48.138)	(70, 48.0435)	(71, 48.0165)	(72, 48.1282)	(73, 48.058099999999996)	(74, 47.9636)	(75, 48.1066)	(76, 47.9767)	(77, 47.8908)	(78, 48.0074)	(79, 47.9341)	(80, 47.898)	(81, 47.9963)	(82, 47.9371)	(83, 47.897)	(84, 48.0487)	(85, 47.9886)	(86, 47.9871)	(87, 48.0958)	(88, 48.0726)	(89, 48.043200000000006)	(90, 48.103699999999996)	(91, 47.946)	(92, 48.0079)	(93, 48.092600000000004)	(94, 48.1352)	(95, 48.0933)	(96, 48.2024)	(97, 48.149)	(98, 48.1265)	(99, 48.2321)	(100, 48.2006)	(101, 48.4528)
HG00105	(1, 42.5034)	(2, 43.9314)	(3, 45.918)	(4, 46.6186)	(5, 44.323)	(6, 47.1922)	(7, 45.724900000000005)	(8, 45.3284)	(9, 45.504099999999994)	(10, 46.2592)	(11, 46.1285)	(12, 46.1477)	(13, 45.8026)	(14, 45.7549)	(15, 45.8876)	(16, 45.826)	(17, 45.8147)	(18, 46.0283)	(19, 45.9871)	(20, 45.9302)	(21, 46.1008)	(22, 46.0809)	(23, 45.9781)	(24, 46.1747)	(25, 46.0862)	(26, 46.0295)	(27, 46.1909)	(28, 46.104099999999995)	(29, 46.0723)	(30, 46.2141)	(31, 46.1255)	(32, 46.079)	(33, 46.2768)	(34, 46.163399999999996)	(35, 46.1297)	(36, 46.2916)	(37, 46.1901)	(38, 46.1633)	(39, 46.292100000000005)	(40, 46.2089)	(41, 46.1608)	(42, 46.335300000000004)	(43, 46.2365)	(44, 46.195)	(45, 46.3202)	(46, 46.261799999999994)	(47, 46.2256)	(48, 46.3417)	(49, 46.2634)	(50, 46.2118)	(51, 46.3241)	(52, 46.2995)	(53, 46.2117)	(54, 46.3441)	(55, 46.281299999999995)	(56, 46.2369)	(57, 46.3741)	(58, 46.2908)	(59, 46.2671)	(60, 46.3785)	(61, 46.319300000000005)	(62, 46.274)	(63, 46.3971)	(64, 46.3257)	(65, 46.2888)	(66, 46.3881)	(67, 46.3636)	(68, 46.3054)	(69, 46.4184)	(70, 46.3593)	(71, 46.3238)	(72, 46.4206)	(73, 46.3371)	(74, 46.3112)	(75, 46.4392)	(76, 46.3418)	(77, 46.2947)	(78, 46.3907)	(79, 46.3361)	(80, 46.3003)	(81, 46.3968)	(82, 46.3519)	(83, 46.2828)	(84, 46.4354)	(85, 46.387299999999996)	(86, 46.3184)	(87, 46.3887)	(88, 46.3691)	(89, 46.2972)	(90, 46.4071)	(91, 46.3706)	(92, 46.3084)	(93, 46.4058)	(94, 46.3899)	(95, 46.3525)	(96, 46.4519)	(97, 46.4488)	(98, 46.3913)	(99, 46.474900000000005)	(100, 46.449)	(101, 46.9609)
HG00106	(1, 42.781200000000005)	(2, 44.912)	(3, 46.8669)	(4, 47.6402)	(5, 45.1085)	(6, 48.0736)	(7, 46.6701)	(8, 46.1244)	(9, 46.3517)	(10, 47.1014)	(11, 46.9437)	(12, 46.9475)	(13, 46.5708)	(14, 46.5481)	(15, 46.698499999999996)	(16, 46.6192)	(17, 46.6213)	(18, 46.8489)	(19, 46.772200000000005)	(20, 46.7496)	(21, 46.8728)	(22, 46.8273)	(23, 46.7269)	(24, 46.9594)	(25, 46.853899999999996)	(26, 46.766200000000005)	(27, 46.9717)	(28, 46.8518)	(29, 46.805400000000006)	(30, 46.9517)	(31, 46.848600000000005)	(32, 46.8136)	(33, 46.9889)	(34, 46.9071)	(35, 46.881099999999996)	(36, 47.0148)	(37, 46.9222)	(38, 46.887499999999996)	(39, 47.0315)	(40, 46.9273)	(41, 46.9006)	(42, 47.0465)	(43, 46.9649)	(44, 46.9152)	(45, 47.043099999999995)	(46, 46.9746)	(47, 46.9352)	(48, 47.0466)	(49, 46.995799999999996)	(50, 46.9231)	(51, 47.0578)	(52, 47.0061)	(53, 46.9278)	(54, 47.0728)	(55, 46.9823)	(56, 46.9637)	(57, 47.0474)	(58, 47.0183)	(59, 46.957100000000004)	(60, 47.082800000000006)	(61, 47.0183)	(62, 46.9698)	(63, 47.0706)	(64, 46.9978)	(65, 46.985)	(66, 47.0799)	(67, 47.0366)	(68, 46.991)	(69, 47.1069)	(70, 47.051)	(71, 47.0032)	(72, 47.1277)	(73, 47.0384)	(74, 46.9831)	(75, 47.131699999999995)	(76, 47.037800000000004)	(77, 46.9897)	(78, 47.0697)	(79, 47.044599999999996)	(80, 46.9848)	(81, 47.0858)	(82, 47.0495)	(83, 46.9929)	(84, 47.1017)	(85, 47.0588)	(86, 47.0109)	(87, 47.082800000000006)	(88, 47.0443)	(89, 47.0036)	(90, 47.131099999999996)	(91, 47.0572)	(92, 47.0197)	(93, 47.107)	(94, 47.109)	(95, 47.0634)	(96, 47.1792)	(97, 47.144200000000005)	(98, 47.1281)	(99, 47.207)	(100, 47.2106)	(101, 47.639900000000004)
HG00125	(1, 41.9835)	(2, 42.897600000000004)	(3, 43.3732)	(4, 43.5887)	(5, 43.542199999999994)	(6, 45.3697)	(7, 44.0486)	(8, 43.8414)	(9, 44.1235)	(10, 44.0876)	(11, 43.8127)	(12, 43.9942)	(13, 43.8774)	(14, 43.8193)	(15, 44.154700000000005)	(16, 44.2069)	(17, 44.154900000000005)	(18, 44.5057)	(19, 44.4448)	(20, 44.439299999999996)	(21, 44.7756)	(22, 44.682500000000005)	(23, 44.6755)	(24, 44.8515)	(25, 44.851600000000005)	(26, 44.8194)	(27, 45.067299999999996)	(28, 44.996)	(29, 44.9759)	(30, 45.1603)	(31, 45.0904)	(32, 45.0867)	(33, 45.2827)	(34, 45.1702)	(35, 45.205600000000004)	(36, 45.3756)	(37, 45.3022)	(38, 45.3044)	(39, 45.4975)	(40, 45.4482)	(41, 45.4385)	(42, 45.5587)	(43, 45.5095)	(44, 45.5325)	(45, 45.7006)	(46, 45.6693)	(47, 45.6462)	(48, 45.7807)	(49, 45.6986)	(50, 45.7275)	(51, 45.8814)	(52, 45.8168)	(53, 45.8006)	(54, 45.9229)	(55, 45.8876)	(56, 45.921)	(57, 46.0677)	(58, 46.0235)	(59, 45.988099999999996)	(60, 46.1114)	(61, 46.079)	(62, 46.0992)	(63, 46.2173)	(64, 46.2226)	(65, 46.198)	(66, 46.3329)	(67, 46.2962)	(68, 46.2907)	(69, 46.437)	(70, 46.4009)	(71, 46.4166)	(72, 46.5493)	(73, 46.631299999999996)	(74, 46.639599999999994)	(75, 46.7815)	(76, 46.5987)	(77, 46.6576)	(78, 46.7569)	(79, 46.7393)	(80, 46.7747)	(81, 46.9039)	(82, 46.8545)	(83, 46.8733)	(84, 47.0586)	(85, 47.036699999999996)	(86, 47.0806)	(87, 47.2252)	(88, 47.2228)	(89, 47.2572)	(90, 47.4241)											
HG00145	(1, 41.4654)	(2, 42.7512)	(3, 43.4828)	(4, 44.1325)	(5, 44.2805)	(6, 44.852)	(7, 44.0203)	(8, 43.8587)	(9, 44.3112)	(10, 44.0351)	(11, 44.4221)	(12, 44.5124)	(13, 43.925399999999996)	(14, 44.4003)	(15, 44.1817)	(16, 44.5882)	(17, 44.7085)	(18, 44.437)	(19, 44.7271)	(20, 44.4139)	(21, 44.9112)	(22, 44.4881)	(23, 44.5298)	(24, 45.094899999999996)	(25, 44.615500000000004)	(26, 45.1106)	(27, 45.236599999999996)	(28, 44.7935)	(29, 45.2131)	(30, 44.978699999999996)	(31, 45.280100000000004)	(32, 44.9579)	(33, 45.422000000000004)	(34, 44.9449)	(35, 45.048300000000005)	(36, 45.1138)	(37, 45.0623)	(38, 45.501599999999996)	(39, 45.2089)	(40, 45.190200000000004)	(41, 45.5801)	(42, 45.3165)	(43, 45.271699999999996)	(44, 45.6126)	(45, 45.3866)	(46, 45.7031)	(47, 45.724599999999995)	(48, 45.4915)	(49, 45.4867)	(50, 45.516600000000004)	(51, 45.9454)	(52, 45.876099999999994)	(53, 45.8994)	(54, 45.9901)	(55, 45.6553)	(56, 45.9843)	(57, 45.7221)	(58, 45.6829)	(59, 46.0434)	(60, 45.895)	(61, 46.1335)	(62, 46.1714)	(63, 45.9603)	(64, 45.9037)	(65, 46.3454)	(66, 46.2345)	(67, 46.1812)	(68, 46.2038)	(69, 46.5339)	(70, 46.5917)	(71, 46.6791)	(72, 46.8009)	(73, 46.8377)	(74, 46.8827)	(75, 47.184799999999996)	(76, 47.430499999999995)																									
HG00171	(1, 40.2376)	(2, 41.4746)	(3, 42.3961)	(4, 42.6504)	(5, 42.3276)	(6, 43.1877)	(7, 42.944900000000004)	(8, 42.4425)	(9, 42.5931)	(10, 43.3166)	(11, 43.2019)	(12, 43.242000000000004)	(13, 43.0124)	(14, 43.0728)	(15, 43.1552)	(16, 43.190400000000004)	(17, 43.3352)	(18, 43.479800000000004)	(19, 43.5413)	(20, 43.625)	(21, 43.7554)	(22, 43.7737)	(23, 43.8336)	(24, 43.9612)	(25, 43.9843)	(26, 44.025999999999996)	(27, 44.167699999999996)	(28, 44.170700000000004)	(29, 44.2416)	(30, 44.3288)	(31, 44.3089)	(32, 44.366699999999994)	(33, 44.4348)	(34, 44.3772)	(35, 44.4372)	(36, 44.5044)	(37, 44.4728)	(38, 44.5258)	(39, 44.620599999999996)	(40, 44.6125)	(41, 44.6709)	(42, 44.7153)	(43, 44.699600000000004)	(44, 44.7358)	(45, 44.7905)	(46, 44.7667)	(47, 44.845400000000005)	(48, 44.8785)	(49, 44.866099999999996)	(50, 44.9041)	(51, 44.9471)	(52, 44.9339)	(53, 44.966499999999996)	(54, 45.0165)	(55, 45.0048)	(56, 45.0422)	(57, 45.083800000000004)	(58, 45.080999999999996)	(59, 45.0989)	(60, 45.176300000000005)	(61, 45.1614)	(62, 45.2183)	(63, 45.2355)	(64, 45.2158)	(65, 45.2613)	(66, 45.2807)	(67, 45.293299999999995)	(68, 45.317)	(69, 45.3753)	(70, 45.3596)	(71, 45.3641)	(72, 45.426899999999996)	(73, 45.4168)	(74, 45.4427)	(75, 45.5232)	(76, 45.2749)	(77, 45.384299999999996)	(78, 45.399499999999996)	(79, 45.3934)	(80, 45.405699999999996)	(81, 45.481899999999996)	(82, 45.4805)	(83, 45.482299999999995)	(84, 45.491)	(85, 45.4758)	(86, 45.5173)	(87, 45.5359)	(88, 45.5436)	(89, 45.5504)	(90, 45.6607)											
