Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR250439	(1, 30.7541)	(2, 30.9443)	(3, 31.0026)	(4, 34.4617)	(5, 34.3982)	(6, 34.4204)	(7, 34.3818)	(8, 34.3691)	(9, 35.8069)	(10, 35.7308)	(11, 35.6669)	(12, 35.6916)	(13, 35.627)	(14, 36.5659)	(15, 36.6143)	(16, 36.5783)	(17, 36.5677)	(18, 36.5289)	(19, 36.5453)	(20, 36.5166)	(21, 36.4914)	(22, 36.3735)	(23, 36.2783)	(24, 36.324)	(25, 36.2579)	(26, 36.1693)	(27, 36.041)	(28, 35.9559)	(29, 35.875)	(30, 35.818)	(31, 35.7352)	(32, 35.7074)	(33, 35.6291)	(34, 35.5412)	(35, 35.3835)	(36, 35.2991)	(37, 35.173)	(38, 35.0937)	(39, 34.969)	(40, 34.6265)	(41, 34.8163)	(42, 34.8097)	(43, 34.8116)	(44, 34.7596)	(45, 34.6361)	(46, 34.5584)	(47, 34.4856)	(48, 34.6562)	(49, 34.7324)	(50, 34.7291)	(51, 33.9713)	(52, 34.207)	(53, 34.4489)	(54, 34.4816)	(55, 34.446)	(56, 34.3674)	(57, 34.3213)	(58, 34.2248)	(59, 34.1463)	(60, 34.0251)	(61, 33.883)	(62, 33.7647)	(63, 33.6215)	(64, 33.4732)	(65, 33.294)	(66, 33.1325)	(67, 32.9213)	(68, 32.7164)	(69, 32.5235)	(70, 32.3573)	(71, 32.1571)	(72, 31.9787)	(73, 31.7812)	(74, 31.57)	(75, 31.3548)	(76, 31.1588)	(77, 30.9697)	(78, 30.758)	(79, 30.5477)	(80, 30.3495)	(81, 30.1632)	(82, 29.9601)	(83, 29.7638)	(84, 29.5325)	(85, 29.3239)	(86, 29.1663)	(87, 28.978)	(88, 28.8263)	(89, 28.6861)	(90, 28.491)	(91, 28.2953)	(92, 28.0882)	(93, 27.9039)	(94, 27.6388)	(95, 27.4572)	(96, 27.229)	(97, 26.9819)	(98, 26.7279)	(99, 26.477)	(100, 26.1338)	
ERR250457	(1, 31.221)	(2, 31.3859)	(3, 31.4374)	(4, 34.9234)	(5, 34.6704)	(6, 34.8068)	(7, 34.8119)	(8, 34.8377)	(9, 36.3586)	(10, 36.2663)	(11, 36.2372)	(12, 36.2509)	(13, 36.1549)	(14, 37.3609)	(15, 37.3118)	(16, 37.2285)	(17, 37.2266)	(18, 37.2156)	(19, 37.1512)	(20, 37.1149)	(21, 37.1264)	(22, 37.1118)	(23, 36.9529)	(24, 36.9273)	(25, 36.8993)	(26, 36.857)	(27, 36.7587)	(28, 36.6763)	(29, 36.5219)	(30, 36.4892)	(31, 36.4176)	(32, 36.3658)	(33, 36.3218)	(34, 36.1889)	(35, 36.0485)	(36, 35.9681)	(37, 35.8689)	(38, 35.743)	(39, 35.6394)	(40, 35.5506)	(41, 35.5757)	(42, 35.5422)	(43, 35.524)	(44, 35.4383)	(45, 35.3482)	(46, 35.1881)	(47, 35.1474)	(48, 35.372)	(49, 35.4459)	(50, 35.4669)	(51, 34.8188)	(52, 35.0046)	(53, 35.2375)	(54, 35.2327)	(55, 35.1821)	(56, 35.1441)	(57, 35.0637)	(58, 34.9716)	(59, 34.9052)	(60, 34.8001)	(61, 34.6674)	(62, 34.53)	(63, 34.4159)	(64, 34.2806)	(65, 34.1313)	(66, 33.9507)	(67, 33.7397)	(68, 33.5318)	(69, 33.3481)	(70, 33.1646)	(71, 32.983)	(72, 32.7924)	(73, 32.5786)	(74, 32.3658)	(75, 32.178)	(76, 31.9774)	(77, 31.7919)	(78, 31.5819)	(79, 31.3948)	(80, 31.1884)	(81, 31.0107)	(82, 30.8196)	(83, 30.6277)	(84, 30.3987)	(85, 30.2056)	(86, 30.0537)	(87, 29.8779)	(88, 29.7108)	(89, 29.4576)	(90, 29.3247)	(91, 29.1818)	(92, 29.0065)	(93, 28.8397)	(94, 28.6071)	(95, 28.4309)	(96, 28.201)	(97, 27.9695)	(98, 27.7127)	(99, 27.472)	(100, 27.1671)	
ERR250529	(1, 31.2078)	(2, 31.3575)	(3, 31.3826)	(4, 34.8089)	(5, 34.8683)	(6, 34.8763)	(7, 34.8567)	(8, 34.8683)	(9, 36.3644)	(10, 36.3577)	(11, 36.3399)	(12, 36.2941)	(13, 36.2821)	(14, 37.488)	(15, 37.4437)	(16, 37.4206)	(17, 37.3826)	(18, 37.3277)	(19, 37.3326)	(20, 37.3139)	(21, 37.2876)	(22, 37.1938)	(23, 37.1915)	(24, 37.1594)	(25, 37.0845)	(26, 36.9842)	(27, 36.8367)	(28, 36.8186)	(29, 36.7706)	(30, 36.7015)	(31, 36.6165)	(32, 36.4724)	(33, 36.3753)	(34, 36.3524)	(35, 36.2973)	(36, 36.2504)	(37, 36.1695)	(38, 36.0798)	(39, 35.9454)	(40, 35.8411)	(41, 35.779)	(42, 35.7258)	(43, 35.6457)	(44, 35.4965)	(45, 35.6828)	(46, 35.7824)	(47, 35.8063)	(48, 35.8377)	(49, 35.7653)	(50, 35.704)	(51, 34.4108)	(52, 34.9394)	(53, 35.343)	(54, 35.426)	(55, 35.4719)	(56, 35.4456)	(57, 35.3629)	(58, 35.2617)	(59, 35.1544)	(60, 35.0347)	(61, 34.9229)	(62, 34.7958)	(63, 34.6041)	(64, 34.4868)	(65, 34.3066)	(66, 34.1719)	(67, 34.042)	(68, 33.8637)	(69, 33.7175)	(70, 33.5563)	(71, 33.3861)	(72, 33.213)	(73, 33.0316)	(74, 32.8289)	(75, 32.6289)	(76, 32.4447)	(77, 32.2343)	(78, 32.0834)	(79, 31.9342)	(80, 31.7623)	(81, 31.5339)	(82, 31.3472)	(83, 31.2104)	(84, 31.0787)	(85, 30.9284)	(86, 30.7804)	(87, 30.6415)	(88, 30.504)	(89, 30.3641)	(90, 30.242)	(91, 30.0842)	(92, 29.9358)	(93, 29.7949)	(94, 29.6584)	(95, 29.4632)	(96, 29.3358)	(97, 29.1871)	(98, 29.012)	(99, 28.8048)	(100, 28.6035)	
ERR250603	(1, 30.0331)	(2, 29.8695)	(3, 29.7144)	(4, 33.1468)	(5, 33.1718)	(6, 33.6057)	(7, 33.4883)	(8, 33.7896)	(9, 35.0105)	(10, 34.8852)	(11, 34.9109)	(12, 34.7838)	(13, 34.6775)	(14, 35.8159)	(15, 35.8109)	(16, 35.6106)	(17, 35.6753)	(18, 35.748)	(19, 35.9266)	(20, 36.0747)	(21, 35.7793)	(22, 36.0392)	(23, 35.6763)	(24, 35.7072)	(25, 35.3507)	(26, 35.5227)	(27, 35.4717)	(28, 35.1411)	(29, 35.4513)	(30, 35.5373)	(31, 35.6007)	(32, 35.444)	(33, 35.3153)	(34, 35.4726)	(35, 35.3473)	(36, 35.1501)	(37, 34.9246)	(38, 34.6744)	(39, 34.7325)	(40, 34.659)	(41, 34.5934)	(42, 34.5036)	(43, 34.3581)	(44, 34.464)	(45, 34.5156)	(46, 34.4203)	(47, 34.6114)	(48, 34.5736)	(49, 34.6621)	(50, 34.5591)	(51, 33.3606)	(52, 33.5791)	(53, 33.8152)	(54, 34.0152)	(55, 33.8662)	(56, 33.8485)	(57, 33.7102)	(58, 33.6382)	(59, 33.6176)	(60, 33.6247)	(61, 33.7066)	(62, 33.462)	(63, 33.2671)	(64, 33.299)	(65, 33.0085)	(66, 33.0562)	(67, 33.0447)	(68, 32.9489)	(69, 32.7999)	(70, 32.6877)	(71, 32.4679)	(72, 32.3397)	(73, 32.2177)	(74, 31.9754)	(75, 31.8144)	(76, 31.5923)	(77, 31.4519)	(78, 31.181)	(79, 31.0082)	(80, 30.8378)	(81, 30.693)	(82, 30.5125)	(83, 30.3249)	(84, 30.198)	(85, 30.0389)	(86, 29.8886)	(87, 29.7875)	(88, 29.7052)	(89, 29.5733)	(90, 29.3751)	(91, 29.216)	(92, 29.0265)	(93, 28.8122)	(94, 28.6412)	(95, 28.5068)	(96, 28.3795)	(97, 28.1719)	(98, 27.8397)	(99, 27.5934)	(100, 27.3136)	
ERR250643	(1, 31.0616)	(2, 31.2273)	(3, 31.287)	(4, 34.7817)	(5, 34.7567)	(6, 34.7572)	(7, 34.7406)	(8, 34.7134)	(9, 36.1777)	(10, 36.145)	(11, 36.1092)	(12, 36.0725)	(13, 36.0384)	(14, 37.1809)	(15, 37.1351)	(16, 37.0793)	(17, 37.0153)	(18, 36.9706)	(19, 36.9814)	(20, 36.9269)	(21, 36.8477)	(22, 36.7762)	(23, 36.6989)	(24, 36.6487)	(25, 36.5555)	(26, 36.4489)	(27, 36.3556)	(28, 36.2546)	(29, 36.1437)	(30, 36.0565)	(31, 35.9477)	(32, 35.8099)	(33, 35.7017)	(34, 35.5924)	(35, 35.7129)	(36, 35.6746)	(37, 35.6423)	(38, 35.5758)	(39, 35.4846)	(40, 35.3933)	(41, 35.4283)	(42, 35.4664)	(43, 35.4055)	(44, 35.3547)	(45, 35.2526)	(46, 35.1695)	(47, 35.0645)	(48, 34.9599)	(49, 34.8709)	(50, 34.7676)	(51, 33.0883)	(52, 33.8754)	(53, 34.4364)	(54, 34.6685)	(55, 34.7122)	(56, 34.6552)	(57, 34.5253)	(58, 34.4069)	(59, 34.2769)	(60, 34.1412)	(61, 33.977)	(62, 33.8115)	(63, 33.623)	(64, 33.4223)	(65, 33.2465)	(66, 33.0673)	(67, 32.8826)	(68, 32.7049)	(69, 32.4898)	(70, 32.269)	(71, 32.0475)	(72, 31.8296)	(73, 31.6018)	(74, 31.3913)	(75, 31.162)	(76, 30.9533)	(77, 30.7073)	(78, 30.4866)	(79, 30.2667)	(80, 30.0495)	(81, 29.7947)	(82, 29.5757)	(83, 29.3429)	(84, 29.1273)	(85, 28.9043)	(86, 28.6722)	(87, 28.4346)	(88, 28.2242)	(89, 28.0097)	(90, 27.7979)	(91, 27.5404)	(92, 27.3092)	(93, 27.0823)	(94, 26.8468)	(95, 26.5544)	(96, 26.2543)	(97, 25.9179)	(98, 25.5631)	(99, 25.1711)	(100, 24.7212)	
ERR250681	(1, 30.9647)	(2, 31.0697)	(3, 31.1705)	(4, 34.6707)	(5, 34.6853)	(6, 34.6662)	(7, 34.6729)	(8, 34.6584)	(9, 36.0935)	(10, 36.0342)	(11, 36.0534)	(12, 36.0066)	(13, 35.9876)	(14, 37.1082)	(15, 37.0213)	(16, 36.93)	(17, 36.9142)	(18, 36.8718)	(19, 36.8702)	(20, 36.7892)	(21, 36.7211)	(22, 36.6568)	(23, 36.6099)	(24, 36.5433)	(25, 36.4551)	(26, 36.3778)	(27, 36.2173)	(28, 36.1448)	(29, 36.0714)	(30, 35.9621)	(31, 35.8528)	(32, 35.7586)	(33, 35.651)	(34, 35.7934)	(35, 35.7597)	(36, 35.7288)	(37, 35.6461)	(38, 35.6119)	(39, 35.5414)	(40, 35.4667)	(41, 35.382)	(42, 35.2924)	(43, 35.1492)	(44, 35.0693)	(45, 34.9844)	(46, 34.8521)	(47, 34.7519)	(48, 34.6029)	(49, 34.7057)	(50, 34.7319)	(51, 33.2703)	(52, 34.019)	(53, 34.5579)	(54, 34.7822)	(55, 34.7734)	(56, 34.7738)	(57, 34.658)	(58, 34.5436)	(59, 34.4388)	(60, 34.3164)	(61, 34.1854)	(62, 34.0371)	(63, 33.8885)	(64, 33.7064)	(65, 33.546)	(66, 33.386)	(67, 33.1889)	(68, 33.0043)	(69, 32.7904)	(70, 32.5846)	(71, 32.3655)	(72, 32.1573)	(73, 31.935)	(74, 31.709)	(75, 31.4821)	(76, 31.2543)	(77, 31.0094)	(78, 30.7762)	(79, 30.5419)	(80, 30.3189)	(81, 30.0833)	(82, 29.8389)	(83, 29.6013)	(84, 29.39)	(85, 29.1526)	(86, 28.938)	(87, 28.7087)	(88, 28.4914)	(89, 28.2404)	(90, 28.0457)	(91, 27.8128)	(92, 27.5983)	(93, 27.3624)	(94, 27.1109)	(95, 26.832)	(96, 26.5379)	(97, 26.1988)	(98, 25.873)	(99, 25.4937)	(100, 25.0047)	
ERR250992	(1, 31.0864)	(2, 31.2822)	(3, 31.3833)	(4, 34.9461)	(5, 34.9385)	(6, 34.9697)	(7, 34.9486)	(8, 34.9284)	(9, 36.4708)	(10, 36.4546)	(11, 36.4268)	(12, 36.3872)	(13, 36.383)	(14, 37.5284)	(15, 37.5107)	(16, 37.4601)	(17, 37.3923)	(18, 37.3433)	(19, 37.3841)	(20, 37.3451)	(21, 37.2726)	(22, 37.2029)	(23, 37.1524)	(24, 37.118)	(25, 37.0222)	(26, 36.9756)	(27, 36.8814)	(28, 36.8175)	(29, 36.733)	(30, 36.6358)	(31, 36.5734)	(32, 36.4793)	(33, 36.3864)	(34, 36.282)	(35, 36.1989)	(36, 36.1061)	(37, 36.019)	(38, 35.9109)	(39, 36.034)	(40, 36.0099)	(41, 35.99)	(42, 35.942)	(43, 35.8484)	(44, 35.7583)	(45, 35.6831)	(46, 35.5929)	(47, 35.5056)	(48, 35.4007)	(49, 35.2542)	(50, 35.1281)	(51, 32.7748)	(52, 33.7849)	(53, 34.4636)	(54, 34.79)	(55, 34.8917)	(56, 35.1025)	(57, 35.1338)	(58, 35.1199)	(59, 35.0441)	(60, 34.926)	(61, 34.7659)	(62, 34.6441)	(63, 34.5249)	(64, 34.404)	(65, 34.2399)	(66, 34.0277)	(67, 33.8483)	(68, 33.6554)	(69, 33.4377)	(70, 33.2678)	(71, 33.1237)	(72, 32.9284)	(73, 32.734)	(74, 32.5362)	(75, 32.3532)	(76, 32.1094)	(77, 31.846)	(78, 31.632)	(79, 31.4096)	(80, 31.213)	(81, 31.0535)	(82, 30.8889)	(83, 30.7087)	(84, 30.499)	(85, 30.325)	(86, 30.1088)	(87, 29.9451)	(88, 29.7897)	(89, 29.5917)	(90, 29.4023)	(91, 29.2918)	(92, 29.0761)	(93, 28.8504)	(94, 28.6854)	(95, 28.4542)	(96, 28.1359)	(97, 27.8624)	(98, 27.5826)	(99, 27.2596)	(100, 26.8557)	
HG00097	(1, 30.5104)	(2, 30.631)	(3, 30.6672)	(4, 34.1923)	(5, 34.1012)	(6, 34.0825)	(7, 34.0934)	(8, 34.0169)	(9, 35.2018)	(10, 35.4016)	(11, 35.4347)	(12, 35.5037)	(13, 35.496)	(14, 36.5457)	(15, 36.5836)	(16, 36.4667)	(17, 36.4973)	(18, 36.4504)	(19, 36.511)	(20, 36.3598)	(21, 36.3168)	(22, 36.3136)	(23, 36.1863)	(24, 36.2216)	(25, 36.167)	(26, 36.1728)	(27, 36.0427)	(28, 35.9931)	(29, 35.8339)	(30, 35.7628)	(31, 35.6335)	(32, 35.5701)	(33, 35.7611)	(34, 35.7894)	(35, 35.7994)	(36, 35.7823)	(37, 35.6218)	(38, 35.5439)	(39, 35.5177)	(40, 35.5153)	(41, 35.4799)	(42, 35.3682)	(43, 35.3617)	(44, 35.2911)	(45, 35.1549)	(46, 35.1353)	(47, 35.0571)	(48, 34.8354)	(49, 34.7936)	(50, 34.6566)	(51, 33.1367)	(52, 33.7436)	(53, 34.1647)	(54, 34.2885)	(55, 34.2763)	(56, 34.1891)	(57, 34.0873)	(58, 33.9228)	(59, 34.0016)	(60, 33.9957)	(61, 33.9387)	(62, 33.9072)	(63, 33.8218)	(64, 33.7041)	(65, 33.5478)	(66, 33.3879)	(67, 33.2051)	(68, 33.0173)	(69, 32.8383)	(70, 32.6215)	(71, 32.3886)	(72, 32.194)	(73, 31.946)	(74, 31.7715)	(75, 31.5604)	(76, 31.3247)	(77, 31.0248)	(78, 30.872)	(79, 30.748)	(80, 30.591)	(81, 30.4071)	(82, 29.627)	(83, 29.8334)	(84, 29.9139)	(85, 29.8799)	(86, 29.7596)	(87, 29.6397)	(88, 29.5128)	(89, 29.3662)	(90, 29.1917)	(91, 29.0101)	(92, 28.8172)	(93, 28.6586)	(94, 28.4728)	(95, 28.263)	(96, 28.0823)	(97, 27.839)	(98, 27.5959)	(99, 27.3389)	(100, 27.0113)	(101, 25.0235)
HG00105	(1, 31.5495)	(2, 31.7091)	(3, 31.7932)	(4, 35.2995)	(5, 35.2723)	(6, 35.2794)	(7, 35.2385)	(8, 35.2159)	(9, 36.6575)	(10, 36.696)	(11, 36.6529)	(12, 36.6415)	(13, 36.602)	(14, 37.7703)	(15, 37.7927)	(16, 37.7647)	(17, 37.6409)	(18, 37.6563)	(19, 37.7507)	(20, 37.7227)	(21, 37.7018)	(22, 37.5724)	(23, 37.5308)	(24, 37.6619)	(25, 37.6233)	(26, 37.5722)	(27, 37.5123)	(28, 37.5207)	(29, 37.4499)	(30, 37.3484)	(31, 37.3143)	(32, 37.305)	(33, 37.278)	(34, 37.2484)	(35, 37.2028)	(36, 37.15)	(37, 37.0857)	(38, 36.9956)	(39, 36.9279)	(40, 36.8424)	(41, 36.7605)	(42, 36.6433)	(43, 36.5549)	(44, 36.4941)	(45, 36.352)	(46, 36.2079)	(47, 36.0976)	(48, 35.9998)	(49, 35.9009)	(50, 35.7628)	(51, 34.7354)	(52, 35.1197)	(53, 35.6271)	(54, 35.7885)	(55, 35.7961)	(56, 35.7501)	(57, 35.632)	(58, 35.5186)	(59, 35.3952)	(60, 35.2658)	(61, 35.1251)	(62, 35.0092)	(63, 34.8474)	(64, 34.6462)	(65, 34.455)	(66, 34.3205)	(67, 34.1543)	(68, 33.9329)	(69, 33.7416)	(70, 33.5111)	(71, 33.2926)	(72, 33.1254)	(73, 32.8911)	(74, 32.651)	(75, 32.4172)	(76, 32.2098)	(77, 31.9449)	(78, 31.7202)	(79, 31.4459)	(80, 31.1793)	(81, 30.9324)	(82, 30.7151)	(83, 30.4802)	(84, 30.2822)	(85, 30.0929)	(86, 29.8767)	(87, 29.6703)	(88, 29.4024)	(89, 28.9728)	(90, 28.7729)	(91, 27.7526)	(92, 28.0072)	(93, 27.9619)	(94, 27.8506)	(95, 27.5945)	(96, 27.323)	(97, 26.9989)	(98, 26.6776)	(99, 26.2447)	(100, 25.5811)	(101, 22.3134)
HG00106	(1, 31.7108)	(2, 31.8996)	(3, 31.9589)	(4, 35.4425)	(5, 35.3823)	(6, 35.4059)	(7, 35.3558)	(8, 35.3408)	(9, 36.9868)	(10, 36.9532)	(11, 36.8702)	(12, 36.8387)	(13, 36.8042)	(14, 38.081)	(15, 38.0639)	(16, 38.0287)	(17, 37.9831)	(18, 37.9853)	(19, 38.0447)	(20, 37.9789)	(21, 37.9338)	(22, 37.8965)	(23, 37.7942)	(24, 37.7649)	(25, 37.859)	(26, 37.8269)	(27, 37.8157)	(28, 37.7627)	(29, 37.6805)	(30, 37.6502)	(31, 37.6021)	(32, 37.5324)	(33, 37.5034)	(34, 37.5025)	(35, 37.5081)	(36, 37.4332)	(37, 37.3518)	(38, 37.3204)	(39, 37.2051)	(40, 37.1273)	(41, 37.0701)	(42, 36.9748)	(43, 36.8797)	(44, 36.775)	(45, 36.6351)	(46, 36.5182)	(47, 36.4023)	(48, 36.2827)	(49, 36.1721)	(50, 36.1453)	(51, 35.5571)	(52, 35.9147)	(53, 36.1227)	(54, 36.2061)	(55, 36.1514)	(56, 36.0551)	(57, 35.9443)	(58, 35.8212)	(59, 35.6769)	(60, 35.5305)	(61, 35.3336)	(62, 35.1892)	(63, 35.0651)	(64, 34.8968)	(65, 34.7085)	(66, 34.538)	(67, 34.3654)	(68, 34.1799)	(69, 33.9483)	(70, 33.7581)	(71, 33.5204)	(72, 33.3256)	(73, 33.1303)	(74, 32.9316)	(75, 32.7236)	(76, 32.4952)	(77, 32.2113)	(78, 31.998)	(79, 31.7502)	(80, 31.5327)	(81, 31.2978)	(82, 31.1079)	(83, 30.8792)	(84, 30.63)	(85, 30.4139)	(86, 30.1754)	(87, 29.9451)	(88, 29.7051)	(89, 29.3032)	(90, 29.2532)	(91, 28.199)	(92, 28.4533)	(93, 28.4482)	(94, 28.3048)	(95, 27.9518)	(96, 27.6652)	(97, 27.3584)	(98, 26.9612)	(99, 26.52)	(100, 25.9103)	(101, 22.638)
HG00125	(1, 37.4842)	(2, 37.2418)	(3, 37.1817)	(4, 37.1453)	(5, 37.1359)	(6, 37.1204)	(7, 37.0767)	(8, 37.0349)	(9, 36.9909)	(10, 36.9611)	(11, 36.9231)	(12, 36.8468)	(13, 36.8026)	(14, 36.7545)	(15, 36.6429)	(16, 36.6491)	(17, 36.5726)	(18, 36.5024)	(19, 36.4622)	(20, 36.3853)	(21, 36.3054)	(22, 36.2318)	(23, 36.1457)	(24, 36.0899)	(25, 35.9759)	(26, 35.8835)	(27, 35.8302)	(28, 35.745)	(29, 35.6299)	(30, 35.5934)	(31, 35.4632)	(32, 35.4333)	(33, 35.5159)	(34, 35.4127)	(35, 35.329)	(36, 35.4844)	(37, 35.3352)	(38, 35.2978)	(39, 35.1967)	(40, 35.1106)	(41, 35.0969)	(42, 34.9479)	(43, 34.8288)	(44, 34.7764)	(45, 34.7187)	(46, 34.3496)	(47, 34.2331)	(48, 34.125)	(49, 34.0294)	(50, 33.95)	(51, 34.6742)	(52, 34.6221)	(53, 34.5621)	(54, 34.498)	(55, 34.464)	(56, 34.8637)	(57, 34.7648)	(58, 34.6951)	(59, 34.6085)	(60, 34.5258)	(61, 34.401)	(62, 34.27)	(63, 34.1341)	(64, 34.0443)	(65, 33.9259)	(66, 33.8011)	(67, 33.6543)	(68, 33.5183)	(69, 33.3923)	(70, 33.2682)	(71, 33.0223)	(72, 32.8619)	(73, 32.6809)	(74, 32.546)	(75, 32.381)	(76, 32.0772)	(77, 31.9024)	(78, 31.7351)	(79, 31.553)	(80, 31.3268)	(81, 31.0403)	(82, 30.8258)	(83, 30.6041)	(84, 30.3709)	(85, 30.0713)	(86, 29.6787)	(87, 29.3676)	(88, 29.1071)	(89, 28.862)	(90, 28.5943)											
HG00145	(1, 34.2131)	(2, 33.8609)	(3, 33.7972)	(4, 33.724)	(5, 33.6992)	(6, 33.5756)	(7, 33.4629)	(8, 33.3768)	(9, 33.2968)	(10, 33.2008)	(11, 33.0431)	(12, 32.9289)	(13, 32.492)	(14, 32.7372)	(15, 32.6622)	(16, 32.5172)	(17, 32.5046)	(18, 32.3974)	(19, 32.3208)	(20, 32.1912)	(21, 32.1785)	(22, 32.0292)	(23, 31.942)	(24, 31.9012)	(25, 31.8211)	(26, 31.7627)	(27, 31.6332)	(28, 31.4795)	(29, 31.3803)	(30, 31.1549)	(31, 31.0863)	(32, 30.8752)	(33, 30.7609)	(34, 30.6068)	(35, 30.4556)	(36, 30.2442)	(37, 30.0857)	(38, 29.8777)	(39, 29.733)	(40, 29.5516)	(41, 29.3088)	(42, 29.0977)	(43, 28.915)	(44, 28.7525)	(45, 28.535)	(46, 28.0979)	(47, 27.9063)	(48, 27.6428)	(49, 27.4734)	(50, 27.2411)	(51, 28.3112)	(52, 28.1405)	(53, 27.9504)	(54, 27.7938)	(55, 27.5996)	(56, 27.7239)	(57, 27.501)	(58, 27.2643)	(59, 27.0471)	(60, 26.7045)	(61, 26.325)	(62, 26.0202)	(63, 25.774)	(64, 25.6281)	(65, 25.275)	(66, 24.6406)	(67, 24.3447)	(68, 24.0006)	(69, 23.6494)	(70, 23.2278)	(71, 22.4792)	(72, 22.0596)	(73, 21.7042)	(74, 21.2753)	(75, 20.4587)	(76, 18.2975)																									
HG00171	(1, 36.0065)	(2, 35.6966)	(3, 35.7611)	(4, 35.7308)	(5, 35.6842)	(6, 35.6807)	(7, 35.63)	(8, 35.5943)	(9, 35.578)	(10, 35.4618)	(11, 35.4175)	(12, 35.3724)	(13, 35.2023)	(14, 35.2873)	(15, 35.2067)	(16, 35.1842)	(17, 34.9771)	(18, 34.9905)	(19, 34.967)	(20, 34.7525)	(21, 34.7733)	(22, 34.6876)	(23, 34.5912)	(24, 34.5699)	(25, 34.49)	(26, 34.3348)	(27, 34.2486)	(28, 34.1805)	(29, 33.9477)	(30, 33.9252)	(31, 34.3728)	(32, 34.2643)	(33, 34.2297)	(34, 34.1583)	(35, 33.8339)	(36, 33.9802)	(37, 33.9249)	(38, 33.8026)	(39, 33.7137)	(40, 33.6169)	(41, 33.3538)	(42, 33.3781)	(43, 33.1731)	(44, 33.1274)	(45, 32.6741)	(46, 31.7309)	(47, 31.5683)	(48, 31.4685)	(49, 31.3462)	(50, 31.0401)	(51, 31.2586)	(52, 31.2381)	(53, 31.1801)	(54, 31.1847)	(55, 30.9966)	(56, 32.2091)	(57, 32.0977)	(58, 31.9822)	(59, 31.9871)	(60, 31.9506)	(61, 31.8654)	(62, 31.6849)	(63, 31.6432)	(64, 31.5327)	(65, 31.421)	(66, 31.2062)	(67, 31.0958)	(68, 30.9572)	(69, 30.8161)	(70, 30.5612)	(71, 30.3845)	(72, 30.1457)	(73, 30.0107)	(74, 29.8984)	(75, 29.4889)	(76, 29.3458)	(77, 29.1185)	(78, 28.9827)	(79, 28.7026)	(80, 28.4665)	(81, 28.1898)	(82, 28.0113)	(83, 27.7183)	(84, 27.4111)	(85, 27.093)	(86, 26.7303)	(87, 26.4109)	(88, 26.2018)	(89, 25.8498)	(90, 25.5697)											
HG00173	(1, 31.5969)	(2, 31.7886)	(3, 31.8152)	(4, 35.3291)	(5, 35.2977)	(6, 35.3003)	(7, 35.2801)	(8, 35.2633)	(9, 36.8158)	(10, 36.799)	(11, 36.7881)	(12, 36.7882)	(13, 36.7618)	(14, 38.0105)	(15, 37.9859)	(16, 37.9646)	(17, 37.913)	(18, 37.8731)	(19, 37.9053)	(20, 37.8797)	(21, 37.8297)	(22, 37.7648)	(23, 37.6893)	(24, 37.6524)	(25, 37.763)	(26, 37.7574)	(27, 37.7489)	(28, 37.7213)	(29, 37.6798)	(30, 37.6401)	(31, 37.5978)	(32, 37.5707)	(33, 37.527)	(34, 37.4767)	(35, 37.4392)	(36, 37.3693)	(37, 37.3318)	(38, 37.2889)	(39, 37.2114)	(40, 37.1563)	(41, 37.0836)	(42, 37.0083)	(43, 36.8955)	(44, 36.8045)	(45, 36.7212)	(46, 36.6396)	(47, 36.5367)	(48, 36.4476)	(49, 36.3584)	(50, 36.263)	(51, 33.4893)	(52, 34.599)	(53, 35.3755)	(54, 35.7397)	(55, 35.8454)	(56, 35.8159)	(57, 35.7193)	(58, 35.6038)	(59, 35.4772)	(60, 35.2884)	(61, 35.2601)	(62, 35.1766)	(63, 35.0118)	(64, 34.9039)	(65, 34.7629)	(66, 34.6398)	(67, 34.4497)	(68, 34.3462)	(69, 34.2121)	(70, 34.112)	(71, 33.9677)	(72, 33.7958)	(73, 33.6144)	(74, 33.4289)	(75, 33.232)	(76, 33.0625)	(77, 32.8405)	(78, 32.611)	(79, 32.4252)	(80, 32.2556)	(81, 32.0534)	(82, 31.8884)	(83, 31.7072)	(84, 31.552)	(85, 31.3972)	(86, 31.2247)	(87, 30.964)	(88, 30.8816)	(89, 30.7968)	(90, 30.6651)	(91, 30.4286)	(92, 30.2187)	(93, 30.0933)	(94, 29.9115)	(95, 29.8082)	(96, 29.6525)	(97, 29.4946)	(98, 29.3376)	(99, 29.0892)	(100, 28.688)	(101, 25.3157)
