# This file was produced by samtools stats (1.23+htslib-1.23) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats data/EUR/TSI/NA20761/aligned/NA20761.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c2350d15	cd491b12	a01eca51
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	86845814	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	86845814
SN	is sorted:	1	# sorted by coordinate
SN	1st fragments:	43422907
SN	last fragments:	43422907
SN	reads mapped:	86716767
SN	reads mapped and paired:	86713868	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	129047
SN	reads properly paired:	86003960	# proper-pair bit set
SN	reads paired:	86845814	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	5119212	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	26229
SN	total length:	7813757298	# ignores clipping
SN	total first fragment length:	3906878649	# ignores clipping
SN	total last fragment length:	3906878649	# ignores clipping
SN	bases mapped:	7802152665	# ignores clipping
SN	bases mapped (cigar):	7771958224	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	30738956	# from NM fields
SN	error rate:	3.955111e-03	# mismatches / bases mapped (cigar)
SN	average length:	90
SN	average first fragment length:	90
SN	average last fragment length:	90
SN	maximum length:	90
SN	maximum first fragment length:	90
SN	maximum last fragment length:	90
SN	average quality:	35.7
SN	insert size average:	262.7
SN	insert size standard deviation:	92.2
SN	inward oriented pairs:	43221885
SN	outward oriented pairs:	8599
SN	pairs with other orientation:	9683
SN	pairs on different chromosomes:	116767
SN	percentage of properly paired reads (%):	99.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	77	0	0	2006684	0	5741	10519	29790	39492	38919	43932	62065	59224	64892	96891	80133	95656	94789	127147	163701	161544	204014	282258	253841	280671	333744	434445	407903	649049	473721	857357	625503	1306999	801758	1663837	1534492	3252385	5194102	5242666	8525098	7745034	144941	0
FFQ	78	0	0	2050029	0	10341	13303	31625	38177	43332	48166	70087	72878	73482	124894	101143	93448	97699	127741	168536	169413	220909	292899	273593	311916	337555	443902	435629	646608	525159	869998	649188	1323253	828349	1708772	1513828	3254634	5174060	5221161	8384094	7499603	145089	0
FFQ	79	0	0	2109504	0	10602	13282	28339	30257	33873	41285	60644	70784	63631	117972	103892	86964	94754	122793	163633	167511	212729	289957	276147	319593	339978	445963	444251	648593	529652	890896	656026	1328112	848004	1719783	1519651	3284791	5179511	5217535	8358435	7421678	142971	0
FFQ	80	0	0	2237969	0	12100	16319	35272	36586	41749	48359	69765	78014	72081	133424	115503	92537	101895	127215	170498	175461	225772	293699	284682	331292	341391	449431	447797	641341	550226	883638	676817	1322285	872749	1727228	1502227	3268365	5125734	5189295	8226150	7332826	135773	0
FFQ	81	0	0	2433101	0	3486	6405	17227	22891	25406	28076	42122	39296	39148	65214	46419	51338	46905	69028	86342	95563	147471	156610	140598	164334	188663	259427	272324	373414	401780	457696	529846	980512	579128	1536669	1121060	2360115	3862743	4486431	6169991	16072548	13619	0
FFQ	82	0	0	2486187	0	4223	5758	14946	17685	21720	28534	46297	48328	44238	94346	70509	46322	43339	68438	86202	103166	160942	174396	163027	207394	195493	272190	303099	385035	468724	506286	578825	1008470	630486	1613700	1140061	2448118	3906522	4515674	6048682	15419646	15401	0
FFQ	83	0	0	2561959	0	3838	3831	10713	13796	16193	23761	39562	43264	41223	84814	82208	40656	37881	63979	79565	100342	152688	176263	161486	228025	195590	269636	308740	386132	497788	524907	604788	1051836	656018	1688050	1171739	2538510	3976576	4561668	6020506	14956234	17100	0
FFQ	84	0	0	2726394	0	7436	7589	16899	20787	20640	33512	53601	62595	50445	130005	113164	46247	45075	71745	84764	115044	172971	195746	175925	251312	209360	280413	326847	391915	525103	527559	649582	1046816	684981	1738786	1185413	2525612	3956169	4609294	5776848	14539268	15520	0
FFQ	85	0	0	3046232	0	6136	5478	13247	22277	15011	27183	42926	54698	39175	107190	94158	43159	43317	68291	80157	111795	163243	190525	170977	244364	212017	279619	325131	394902	513558	535036	685243	1059482	712535	1791324	1211498	2551610	3980217	4677031	5635918	14221129	15003	0
FFQ	86	0	0	3673773	0	3925	6153	14488	16333	21485	24680	41921	41449	34372	82431	40505	53341	50788	74202	89963	107303	181669	158071	152002	166859	201811	289868	311623	394682	439734	510242	658410	1016975	733111	1660178	1259388	2520834	4031832	4804167	5659483	13848189	13993	0
FFQ	87	0	0	3759635	0	4346	4657	12679	15070	17844	26391	46814	50360	41112	105609	65138	48598	43547	73461	87949	112868	193672	175534	171668	204183	212628	300048	338609	415489	499041	565562	714972	1049669	790030	1758816	1284454	2610644	4072211	4829217	5519030	13151237	16826	0
FFQ	88	0	0	3889487	0	3975	2844	8621	11782	11744	20601	35637	39386	33693	84661	66361	41013	35271	64401	76103	104319	172312	167348	161034	208086	207041	290358	330699	410728	504355	576952	740079	1079323	818297	1809873	1316849	2699118	4145265	4886796	5524097	12791483	19027	0
FFQ	89	0	0	4127086	0	3752	2567	7995	11671	10247	20529	34880	37565	32243	90530	71663	42548	36131	67691	77073	110692	179914	176797	167609	219944	213882	295475	336498	415188	514585	578815	778426	1082796	850021	1858362	1339171	2722553	4152190	4941033	5340375	12421196	18681	0
FFQ	90	0	0	4655455	0	1601	1254	3443	5128	4876	9610	16323	16761	15463	44645	36554	42116	35119	67920	74894	112526	181318	181749	167890	226936	217419	293987	338705	415710	515180	569296	826669	1112097	880750	1942972	1374964	2742818	4161227	4975380	5136595	11963924	18441	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	0	0	0	0	0	7241	0	0	0	6319	20510	47655	0	0	21692	0	14619	59505	17232	54849	113101	124699	52943	0	192747	255582	224631	75215	544691	112277	692842	378014	1453741	1823391	1911394	3544075	31418739	255203	0
LFQ	2	0	0	148	0	0	0	0	0	8194	0	4995	10004	13958	110360	100801	9932	20759	20293	33585	24610	91381	94225	97542	170624	90378	124810	145183	162822	302522	228583	180287	560725	233690	801845	557366	1321373	2157966	2486263	2605863	30531816	120004	0
LFQ	3	0	0	3289	0	28	38	1036	1779	7924	2826	7507	8537	16657	35263	38379	13551	20387	24741	35888	29636	55774	82912	71789	130769	81881	109199	116871	165438	248044	202918	162760	522416	215430	740449	543137	1277770	2136491	2479436	3333493	30368103	130361	0
LFQ	4	0	0	1121	0	101	183	2723	4235	8246	6624	11180	12810	21515	34330	38547	18318	22663	29992	39940	37740	53925	91664	69670	125785	85267	107986	113039	175107	241851	190815	171102	514994	215655	749546	548351	1255433	2167933	2561412	3656203	29920051	116850	0
LFQ	5	0	0	92	0	207	754	4567	7051	11500	10466	14998	16377	27190	37787	33659	22351	26062	34264	45659	40861	59736	94148	70081	112907	90490	105972	110664	182293	226797	179704	172348	504337	213762	760073	551350	1215391	2179569	2599778	3655079	29905615	98968	0
LFQ	6	0	0	2630	0	1301	2071	6531	16214	13590	12823	15705	27003	27554	42431	23399	22684	28504	32200	49102	42261	64337	89489	65324	86125	92670	105633	104614	190592	188977	162935	182130	467806	203256	767057	545602	1109440	2180326	2628762	3774968	29966334	80527	0
LFQ	7	0	0	3828	0	292	888	2956	5493	8371	8394	10946	13706	21035	34921	28139	20054	22386	28531	41815	38554	57158	88907	68514	102623	87778	106552	113613	182237	216823	186471	203527	486018	213256	804052	551246	1201023	2249278	2647007	3847273	29614545	104697	0
LFQ	8	0	0	35	0	347	951	2933	5345	7788	8149	10990	13495	20156	38401	36661	19098	20917	27788	40737	39161	57521	91337	73024	119323	88635	109417	123919	181582	243790	197360	221212	509956	227417	847834	570271	1256575	2314197	2731191	3824652	29231102	109640	0
LFQ	9	0	0	0	0	379	822	2590	4024	5981	7136	9896	12036	17787	35756	35249	18434	19933	27542	38736	38243	55469	89003	72069	119399	88884	109272	125835	181491	242764	202589	223502	508338	232070	846998	573580	1263212	2315614	2756053	3868089	29159981	114151	0
LFQ	10	0	0	3515	0	409	861	2776	4118	6173	7771	10800	12821	18604	41282	42923	17980	19933	27626	38460	39124	57457	92644	74317	129136	90385	111010	132341	182274	256920	207963	233755	519241	240191	879678	583020	1285979	2349028	2819834	3861533	28907003	114022	0
LFQ	11	0	0	2386	0	546	1879	6109	9874	14445	13876	16640	18666	29686	46209	25355	25045	30148	34631	53097	46341	73559	97638	73682	93704	99683	120586	126959	199412	211675	186337	226111	503715	228985	879303	594900	1191104	2376941	2890046	3973290	28804992	95352	0
LFQ	12	0	0	3112	0	546	1237	3697	5595	8736	9371	12570	14331	21454	40744	29605	20639	23860	31066	44569	42646	63843	94366	75119	107103	95510	119263	131973	195301	229922	210171	236634	514670	244254	885295	608398	1274971	2408380	2935738	4041807	28519798	116613	0
LFQ	13	0	0	0	0	583	1182	3442	4795	7479	9071	12440	14000	20243	42909	36479	19817	22314	30699	42981	43252	63724	97129	77666	121036	97560	121766	141306	195207	253948	221999	253757	535075	257251	926314	626118	1330534	2469593	3032433	4044365	28123360	121080	0
LFQ	14	0	0	145	0	671	1220	3832	5065	7750	9403	13438	14665	20972	48085	42993	19899	22901	31393	42636	44770	66889	101518	81423	132592	99080	123737	150291	197484	271546	229292	268867	551752	269979	969397	641799	1361768	2520082	3124979	4036966	27773554	120074	0
LFQ	15	0	0	0	0	719	1174	3638	5004	7543	9243	13210	14711	20426	48214	46404	19200	22181	31623	42079	45860	67280	102195	82193	137410	101386	126303	153229	201076	280166	233655	277288	559241	277574	992520	654379	1382414	2550568	3191774	4054555	27546827	119645	0
LFQ	16	0	0	0	0	919	2459	7053	9559	15074	14412	17369	19103	29995	48223	25283	26407	33231	37968	57146	50755	80444	102885	79407	95960	109319	132696	141765	214689	219071	212437	257603	529907	263531	948483	660993	1291583	2579689	3223709	4311121	27465808	106851	0
LFQ	17	0	0	0	0	1224	2178	6285	8330	11733	15354	21569	22256	29976	75215	45625	25217	29623	39349	53864	58006	90499	119599	93941	126752	116806	145335	173254	224347	276741	250933	314725	569946	309963	1071199	712914	1415060	2680738	3480986	4108138	26580608	114619	0
LFQ	18	0	0	0	0	3046	2469	6728	15515	10748	14867	19551	31843	25749	71232	51144	23865	29461	37235	50186	55700	83441	116369	93391	136973	115728	143099	172744	222457	289904	257952	317275	585033	314993	1084381	722153	1460906	2731221	3519456	4209998	26275061	121033	0
LFQ	19	0	0	0	0	1081	1603	4531	5429	8160	10568	14759	16028	21343	53981	43858	21459	25038	34573	46784	50688	77408	109728	89804	136591	113021	142210	170717	221163	289976	263840	318267	589756	320446	1086143	731919	1489988	2769543	3577333	4304848	26133821	126502	0
LFQ	20	0	0	922	0	1166	1662	4698	6048	8510	11060	16297	17184	22843	61445	51972	21758	24759	35381	47014	53363	81197	115773	94454	147049	116143	145033	180018	225165	307527	270938	332514	604444	330606	1128564	746912	1514045	2809727	3649368	4304108	25810254	122986	0
LFQ	21	0	0	1037	0	1588	3607	9655	11295	17881	17351	21151	21715	34481	59074	27244	29358	38512	43099	64294	58877	94524	112928	90553	102562	123270	152075	167005	238476	244023	244895	306574	573118	315359	1075154	748468	1423368	2822747	3661063	4565047	25793311	108168	0
LFQ	22	0	0	20384	0	1638	2543	7064	8206	12647	14612	19889	20659	29168	67537	38979	25981	31434	41230	56553	59615	94469	121122	100333	129096	125717	157576	186764	243993	292901	279000	346211	610804	348674	1164912	787319	1544055	2927615	3836251	4526763	25018660	122533	0
LFQ	23	0	0	560	0	1721	2497	6839	7730	11242	14039	19846	20673	27225	69879	46424	25617	30100	41041	54884	60772	94372	123924	103112	142361	129563	162840	197126	248557	313580	296608	370321	630000	372487	1213027	819807	1604185	2998440	3991540	4489613	24555866	124489	0
LFQ	24	0	0	127	0	1910	2465	6195	7435	10276	13543	19353	19738	25168	68770	48117	25103	29255	41207	53774	61527	95329	125433	104750	146023	133098	166670	203450	255379	319190	310797	388474	635589	390545	1248563	848116	1639436	3047657	4145910	4451123	24209263	124149	0
LFQ	25	0	0	50	0	1972	2428	6153	7473	10019	13503	19613	20317	25036	72522	52553	24448	28382	40949	52842	62476	95598	127292	106651	153022	134936	168221	208822	258477	331057	317750	396507	648136	396185	1275407	855612	1664298	3086192	4177459	4531950	23925138	123461	0
LFQ	26	0	0	5716	0	2878	5919	14383	14978	24078	23235	28567	28213	43576	82334	32964	34500	48071	51755	76138	73422	121152	130775	110296	115594	146834	183628	206914	277300	283989	302633	389893	643905	400270	1272468	893556	1637295	3196255	4284174	4796339	23326340	112570	0
LFQ	27	0	0	569	0	3394	4441	11578	15891	18340	25744	35879	37022	41398	124990	59076	34885	42168	55848	71759	84393	136245	155524	129949	153513	164163	203126	241551	301219	348763	351513	460054	688855	448830	1399706	944305	1756517	3279680	4487564	4627815	22357160	119480	0
LFQ	28	0	0	643	0	3018	3816	9730	11742	15384	21488	30504	30530	37450	113114	68473	32009	37573	52916	66950	81239	128507	158529	130337	171460	162757	203555	249678	303568	374992	364691	474507	718822	464252	1449884	967339	1826283	3370696	4548288	4724738	21886095	127350	0
LFQ	29	0	0	1035	0	3020	3780	9282	10849	14258	19835	29207	29246	34787	109496	68859	30719	36068	51315	64855	81427	127841	158533	131418	176508	163854	206475	254251	307296	385444	375823	485120	727985	474139	1480778	983451	1860529	3405602	4617129	4777770	21594211	130712	0
LFQ	30	0	0	195	0	3376	4190	9742	11231	14757	19948	28657	28537	34197	104628	66326	31025	36419	51387	64666	80212	126402	156490	131663	175670	165534	206134	256741	311486	387716	382302	497656	731763	487868	1509606	1002000	1888742	3456070	4738610	4790185	21302012	128764	0
LFQ	31	0	0	276	0	3048	5607	12355	11310	19179	17850	23997	24153	35058	66945	26629	32484	46710	49293	69815	68590	112742	111177	105025	96538	141821	181081	192352	266103	246543	313299	402720	538087	468366	1104707	912822	1648390	2985422	4763572	3350023	24857734	111084	0
LFQ	32	0	0	251	0	2727	3877	8588	8543	13400	14848	21095	22360	28295	67919	31184	30233	38824	47017	62348	68534	108137	113579	110394	111136	144169	186064	202505	279449	270461	342303	433146	559728	499576	1152723	954495	1729249	3038567	4901577	3316738	24379660	117745	0
LFQ	33	0	0	583	0	2747	3683	8187	8522	12526	14715	21600	22842	26610	73356	37462	29719	36852	47335	61110	70212	110985	118398	114917	120466	148927	191591	212704	289536	287279	359969	460825	575067	522251	1201233	984550	1777085	3083836	5043374	3255835	23964617	118628	0
LFQ	34	0	0	2254	0	2880	3486	7662	8306	11268	14446	21380	23389	25208	74452	39609	30017	36064	47998	60334	72398	113395	120584	119065	124379	156040	197393	220482	301726	297763	377094	487428	581742	553600	1242989	1027104	1828149	3141468	5264584	3125871	23542704	114212	0
LFQ	35	0	0	283	0	2999	3252	7197	8190	10294	13965	21203	23146	24276	74977	40942	29487	35635	48313	59741	73639	114883	121881	119429	128321	158970	200573	225358	309344	304322	383908	501418	589143	563537	1268030	1044016	1846512	3169140	5339718	3108644	23329469	113570	0
LFQ	36	0	0	666	0	4075	6760	14417	12854	20789	19859	26472	27741	37193	78945	27287	35078	49941	52094	73073	75863	129236	112832	112365	97088	154912	193195	207736	286643	261959	329686	461232	539687	516501	1210322	979174	1668008	3003468	5147389	2820684	24542943	78523	0
LFQ	37	0	0	288	0	5333	6279	14945	19122	19282	27826	38334	45081	36277	131085	42012	39453	47216	60512	73342	93839	154957	133630	134122	120708	181803	217801	240830	328324	311522	374566	547867	574765	572876	1352995	1057804	1752280	3073362	5438807	2609504	23459473	77462	0
LFQ	38	0	0	1105	0	3808	4138	9177	10459	13103	16745	23949	27461	26928	85532	37752	32665	38404	51123	63424	79723	127703	123559	124384	121578	169661	208289	232342	320872	307506	386057	538024	584117	585223	1339831	1075137	1809679	3124876	5509270	2715746	23398988	86460	0
LFQ	39	0	0	335	0	4301	4706	10701	12989	14747	20373	29718	33557	30740	109460	48712	35617	41554	55804	67231	89643	145845	136913	135696	133914	184180	222297	251814	343784	335434	405643	585231	600508	620919	1417987	1123236	1849475	3172967	5711873	2539882	22806694	79502	0
LFQ	40	0	0	357	0	4258	4146	9110	11557	12009	17553	25435	30067	25499	91902	42535	34532	39575	53972	64297	86718	136905	131923	134290	130732	186086	223121	249869	350299	329246	416819	594615	598891	643466	1417642	1157292	1894140	3234583	5910567	2475095	22565603	78489	0
LFQ	41	0	0	463	0	6708	10112	19923	16838	27054	24425	33432	37562	43937	99516	31937	44761	62151	64035	86569	95143	159212	128297	137177	109354	190118	233925	243443	347694	302236	403379	573391	589637	659532	1369072	1187608	1927501	3340690	5907914	2454431	22374966	68238	0
LFQ	42	0	0	437	0	5839	7048	14364	14762	19244	21528	31011	37093	34276	101975	36243	42845	53408	63017	79787	98282	158234	135775	148036	126073	202122	244746	260770	377873	330340	447347	624695	619694	708801	1441834	1259332	2013482	3404347	6155946	2365323	21653848	71908	0
LFQ	43	0	0	429	0	6310	6343	13392	14918	17943	21855	30997	37863	32446	104919	40857	42899	51324	63567	77175	101232	158609	140093	151431	133705	209194	251346	269975	392300	345417	467152	653315	635916	740713	1486283	1301384	2064770	3460261	6319362	2310400	21183906	71037	0
LFQ	44	0	0	465	0	8435	8254	18527	25635	20569	33430	44808	61794	36233	156639	51593	52959	58771	77297	85046	125031	194367	158916	170592	146154	240645	274813	295938	428820	373163	486096	707480	648218	764817	1552965	1341384	2051293	3468246	6400066	2157910	20616708	66387	0
LFQ	45	0	0	545	0	10205	9044	19632	35493	20637	35376	45432	75543	36398	163425	56740	54173	63337	77544	85925	128758	195682	161703	176025	150472	247752	279223	301744	440227	383671	498644	729712	660676	791474	1589193	1379352	2085716	3519510	6556599	2063691	20218463	62201	0
LFQ	46	0	0	784	0	31093	38567	59190	36935	93493	51250	79359	98743	98300	146867	63826	86550	142586	126885	164192	160188	237242	212102	246118	196077	295684	383426	347787	547872	403823	719837	728833	812741	1131297	1391737	1872789	3036970	4769972	7453305	3140415	13872863	129721	0
LFQ	47	0	0	744	0	45528	47715	72707	52922	102317	64381	97459	149228	102900	234606	74793	101932	156432	138723	170081	199750	290057	233898	275763	210965	332067	414803	387877	591325	445136	737663	807283	829162	1156019	1528499	1946661	3029499	4775716	7500888	2893754	13086654	122950	0
LFQ	48	0	0	1191	0	27594	29996	51239	42428	70909	53349	79528	118729	82681	204196	75644	94114	135986	133373	161358	194311	272430	236554	285400	230535	344999	424008	411650	618126	458689	780905	836505	860422	1194054	1569405	1993448	3113009	4831153	7602490	2870741	12794508	122715	0
LFQ	49	0	0	744	0	21140	22875	41381	43847	45728	50512	69172	121364	70111	212811	80542	99796	137778	143180	165566	219394	285049	253516	305204	248875	372595	440448	436853	643486	474371	801403	863690	874820	1213107	1608586	2027213	3145866	4886749	7707978	2754738	12399815	117592	0
LFQ	50	0	0	800	0	28862	27523	45431	38369	67283	49477	74724	108388	76606	190491	77279	94241	134917	134184	159393	200516	274049	243041	297860	242481	357235	440489	427397	647498	479602	823387	878744	890663	1274071	1642416	2139325	3219686	4956232	7777169	2571894	12217806	97896	0
LFQ	51	0	0	1011	0	1734	8691	32923	55701	91235	41474	61887	79763	119225	101619	98278	134212	139945	174848	208546	173976	213289	357979	263534	294612	374048	426097	349884	691439	361004	720985	510167	1090818	617190	1296424	1448329	2588600	4251156	4768575	7480185	13419246	358388	0
LFQ	52	0	0	939	0	1745	7623	30042	45958	78361	43574	60008	72947	112826	121640	99534	122745	135055	167929	213203	176253	216702	362222	278753	316162	371784	423029	378142	665730	404652	726948	496362	1123626	609013	1339843	1406529	2607008	4183666	4633231	7627174	13326117	419482	0
LFQ	53	0	0	884	0	6535	13657	37579	40491	78767	50734	64983	76126	118418	168418	114821	110466	131980	160930	216587	181803	226655	365405	296014	344425	367474	421902	405356	643848	449961	726937	494383	1139555	604449	1364961	1365644	2601713	4139506	4538816	7727938	13166754	441256	0
LFQ	54	0	0	1297	0	8759	14645	37807	38554	71348	50554	66548	85780	115482	182042	129558	110242	134320	163426	219132	186125	231332	370234	300379	359119	370608	423595	411502	637758	468053	721291	499779	1147277	597166	1382173	1333305	2579081	4103748	4470829	7841256	13088717	452915	0
LFQ	55	0	0	17398	0	5390	11974	34964	35629	73037	44251	61195	68353	104390	142362	112125	108865	127057	158077	206984	173455	213900	354439	287345	343350	365282	420913	406849	637115	456504	739287	502374	1157591	603414	1382234	1334675	2596068	4091335	4422631	7998766	13139262	466475	0
LFQ	56	0	0	65121	0	3939	10412	31173	40709	67847	46848	52732	54612	100307	139487	66780	67059	83769	92943	134676	110974	170199	229871	176210	208958	222331	267462	250253	419712	380201	407411	379917	918820	407301	1259025	919198	1915244	3218806	3495462	4757609	22138490	93008	0
LFQ	57	0	0	80395	0	2351	6571	21863	25481	45281	37017	47527	47690	80840	139255	89496	60645	74104	91040	125732	109833	163595	239138	191789	258253	224840	274629	277239	417458	443031	444089	401139	960184	424584	1310767	924514	2004605	3250210	3505919	4798415	21693715	111202	0
LFQ	58	0	0	102774	0	3181	7144	23224	23410	44661	37675	51045	50102	80803	157250	117581	59069	72597	90234	122561	114056	166071	245459	199930	290904	225963	276782	294466	412311	483244	455979	422414	977675	441078	1349209	929750	2034187	3270163	3523267	4781323	21351119	115299	0
LFQ	59	0	0	143407	0	2961	5951	18234	19162	34526	32531	44361	44869	70317	153025	134415	54114	66365	86545	118410	113402	162568	248258	204590	317439	231221	280073	311505	415843	511670	477198	439982	1004836	457399	1392240	947365	2076729	3296210	3550673	4769249	21047684	118218	0
LFQ	60	0	0	226812	0	9471	12227	26537	26643	42117	39706	54557	67550	75225	193302	152162	55749	72203	88823	118631	121609	172064	252566	207098	319999	233777	281290	314260	410767	512849	475601	454445	994862	466320	1401702	947117	2055629	3273321	3553002	4720227	20854660	118226	0
LFQ	61	0	0	382577	0	3227	8192	22143	27730	45192	35098	43469	42954	76065	113819	56444	60792	76415	87848	126695	106947	166148	221864	170889	199845	225277	279595	268458	435990	384009	457652	436120	963260	470570	1353056	1003747	2013267	3352387	3604111	5015082	20959072	106672	0
LFQ	62	0	0	410785	0	6442	11733	32337	34253	56100	50301	63586	69029	98077	205004	103541	59500	81336	92085	130262	122041	195225	244601	202408	259895	224338	288354	305521	420857	478264	465776	471599	989606	493986	1431146	982976	2061622	3367523	3653340	4861256	20264696	112864	0
LFQ	63	0	0	448388	0	3719	5825	16319	18306	29260	32114	44855	45475	67192	162388	114551	51283	63270	83120	114948	113795	172505	241855	202042	287627	230763	292155	323280	430805	502734	510137	490034	1033037	515284	1466980	1028170	2140830	3403415	3677454	4932753	19979391	125763	0
LFQ	64	0	0	524216	0	4896	6814	17695	19659	28731	34777	50040	53112	67418	187319	138964	53367	65679	88071	116485	120734	181504	251891	209999	303771	239340	299306	335429	435989	517528	516374	512986	1024692	531175	1485972	1023430	2129411	3395488	3713115	4850133	19740792	125019	0
LFQ	65	0	0	652429	0	4971	6797	16980	17799	27553	31006	45231	47902	62500	168709	127178	50822	63384	84545	113095	117723	176037	245183	206045	301057	238747	298637	337573	432177	511710	523590	526696	1025169	543929	1503985	1035665	2150075	3414160	3750769	4837485	19576816	126716	0
LFQ	66	0	0	870530	0	7984	16014	37088	36533	61336	46930	54938	58720	91376	159129	58901	62592	85921	91086	133196	118223	195305	222126	179998	196058	231160	295362	299668	439291	412045	485035	505538	983805	550710	1455415	1071305	2079968	3455102	3814980	4926835	19506026	104193	0
LFQ	67	0	0	910516	0	5617	8898	22550	23156	38075	38967	53445	53214	75702	182431	88159	56422	72760	89788	124778	123308	198153	241712	206896	250838	241613	312177	339608	452521	481012	534048	543170	1018389	578029	1517369	1082659	2164192	3489673	3863250	4879021	18919780	118023	0
LFQ	68	0	0	967437	0	7153	9580	25269	28038	37499	43470	61821	69146	76277	218752	126711	58867	74559	94456	123019	132651	208637	257614	219463	286524	251609	324665	358053	462609	524932	557008	579993	1042134	605540	1572205	1098059	2196131	3497394	3923029	4741754	18418225	119143	0
LFQ	69	0	0	1055964	0	12010	13570	29751	31812	40954	42506	59817	80944	73041	212782	126801	55700	73795	90643	117547	131671	202328	249541	213406	285529	248818	317233	355382	455240	522452	557039	600579	1044064	624220	1600087	1125254	2225678	3523586	3986176	4717160	18172698	123155	0
LFQ	70	0	0	1221915	0	8383	10780	23923	23369	35656	37468	53667	59211	65612	190608	115125	53147	67183	87418	113986	125577	196161	242007	210595	282239	251428	316862	356401	458446	515514	564316	619829	1051501	643440	1633974	1146529	2258551	3559970	4059147	4673711	17943246	121591	0
LFQ	71	0	0	1578884	0	11599	21377	46464	38832	72978	51787	63438	65071	99959	177960	60996	68303	100808	101415	147502	132996	224189	232098	199647	199812	255075	332034	334410	477319	436951	548286	596266	1003222	658831	1543312	1165459	2182145	3550894	4068270	4694108	17755464	99814	0
LFQ	72	0	0	1635611	0	13957	19498	40735	34265	60672	52715	73844	82814	91072	235423	92355	67039	92246	103951	139020	146715	240607	253634	228519	250753	267808	349572	375318	491767	505254	593326	647742	1030557	696696	1625015	1188988	2253549	3569252	4145681	4552765	17037875	110873	0
LFQ	73	0	0	1711497	0	10366	13503	31414	28737	46643	47084	66851	70639	81261	227071	111069	64063	82802	102836	132465	145956	234197	259632	235240	276719	276918	358167	391045	505910	531784	623335	680845	1054160	726565	1668664	1216139	2310566	3608675	4227125	4494115	16628802	114126	0
LFQ	74	0	0	1831281	0	11164	12455	25692	25555	35970	40285	58696	67902	64881	206394	114636	59500	74277	98918	123219	145158	226575	261204	236263	288766	287122	364843	404000	521434	547842	650371	717870	1080236	756652	1731133	1260820	2358529	3642698	4318394	4403300	16228247	114234	0
LFQ	75	0	0	2054010	0	11890	12432	24465	27254	30673	40416	58299	74703	60696	215485	120704	59037	73339	98597	120937	149506	229229	267323	239071	298689	296563	368552	414315	527414	556376	649325	744449	1090243	771487	1780945	1277822	2369942	3655046	4378344	4288138	15850260	110021	0
LFQ	76	0	0	2423061	0	12934	20746	42618	35656	61144	48721	61125	67574	88619	187349	58040	68462	97755	99489	143544	142921	244984	226725	207551	194518	266648	352827	363751	503388	467912	594293	698363	1021522	786549	1673951	1291903	2332611	3726397	4467265	4359682	15862851	92058	0
LFQ	77	0	0	2494370	0	8141	10211	22735	22444	32478	35799	52588	54564	59311	177915	72968	60381	73331	95390	124246	139965	231263	235705	224460	236789	279371	367271	393826	530061	514326	659599	751766	1070075	830555	1746899	1340002	2440839	3767718	4533828	4358437	15238018	107292	0
LFQ	78	0	0	2601857	0	8544	8983	20548	22426	27171	36188	53331	58155	55334	191561	93611	59359	68851	95569	117780	144503	234540	243589	232807	260534	289827	375062	411721	543946	543840	681413	796883	1090596	866095	1806706	1378931	2491502	3792313	4622859	4237399	14720734	109425	0
LFQ	79	0	0	2778925	0	9811	10865	24412	25833	32915	40801	60135	67236	60733	212782	106873	63793	75718	102179	123818	155771	250265	252582	244817	273550	299723	384612	418126	552059	558267	681924	833720	1081534	898346	1851074	1394534	2497711	3796661	4715357	4036424	14318397	101693	0
LFQ	80	0	0	3085617	0	8953	9138	19386	22962	25162	35036	51486	58816	50612	186706	95638	60340	70205	98575	116523	151775	240640	247371	240084	270403	305639	382644	419001	556826	552534	684543	869903	1093959	926548	1903590	1434837	2528567	3823024	4806937	3920446	13938335	100704	0
LFQ	81	0	0	3665854	0	13778	21146	45141	40925	50715	49347	67480	93575	74480	228412	56595	73287	98031	101613	136824	160990	275885	222127	217144	188101	285761	374968	387558	530925	496719	637665	816486	1030632	936142	1787803	1449512	2478984	3835694	4784082	3853305	13745170	80090	0
